ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
memcpy (LI-PaRAD)|75|3.079|3.086|19.21|6.083|102.153|18.927|7.378
memcpy (Arm OR 23.01)|75|2.679|2.69|18.877|5.415|110.967|21.964|8.274
memcpy (GNU libc 2.39)|75|2.405|2.433|18.869|4.85|118.28|24.714|8.846
memcpy (LI-PaRAD)|76|3.079|3.095|19.331|6.28|102.08|18.991|7.644
memcpy (Arm OR 23.01)|76|2.414|2.648|18.733|5.303|113.421|23.208|8.806
memcpy (GNU libc 2.39)|76|2.409|2.637|19.064|5.143|114.147|23.48|8.65
memcpy (LI-PaRAD)|77|3.079|3.085|19.218|6.129|102.571|19.391|7.584
memcpy (Arm OR 23.01)|77|2.669|2.692|18.847|5.574|110.351|22.338|8.689
memcpy (GNU libc 2.39)|77|2.403|2.44|18.892|5.051|116.774|24.788|9.252
memcpy (LI-PaRAD)|78|3.079|3.112|19.301|6.28|102.014|19.474|7.834
memcpy (Arm OR 23.01)|78|2.407|2.72|18.845|5.369|112.694|23.394|8.884
memcpy (GNU libc 2.39)|78|2.402|2.675|19.028|5.178|113.507|23.818|8.769
memcpy (LI-PaRAD)|79|3.079|3.085|19.178|6.27|102.194|19.792|7.97
memcpy (Arm OR 23.01)|79|2.673|2.691|18.891|5.379|110.662|23.188|8.712
memcpy (GNU libc 2.39)|79|2.404|2.435|18.912|4.871|118.031|25.886|9.294
memcpy (LI-PaRAD)|80|3.079|3.095|19.184|6.202|101.095|19.991|7.994
memcpy (Arm OR 23.01)|80|2.7|2.75|18.905|5.45|110.441|23.17|8.703
memcpy (GNU libc 2.39)|80|2.701|2.761|18.974|5.608|109.82|22.945|8.89
memcpy (LI-PaRAD)|81|3.08|3.096|19.343|6.2|101.207|20.266|8.106
memcpy (Arm OR 23.01)|81|2.785|2.798|18.964|5.659|108.759|22.805|8.807
memcpy (GNU libc 2.39)|81|2.824|2.838|19.179|5.724|107.483|22.307|8.598
memcpy (LI-PaRAD)|82|3.079|3.115|19.198|6.288|101.849|20.421|8.217
memcpy (Arm OR 23.01)|82|2.886|3.382|19.657|6.649|97.86|19.031|7.849
memcpy (GNU libc 2.39)|82|2.976|3.476|19.736|6.882|96.147|18.428|7.749
memcpy (LI-PaRAD)|83|3.079|3.085|19.224|6.124|102.696|20.94|8.189
memcpy (Arm OR 23.01)|83|2.786|2.797|19.119|5.664|108.682|23.337|9.017
memcpy (GNU libc 2.39)|83|2.827|2.838|19.167|5.612|106.13|22.846|8.712
memcpy (LI-PaRAD)|84|3.08|3.097|19.274|6.235|101.746|21.033|8.436
memcpy (Arm OR 23.01)|84|2.758|3.363|19.674|6.525|99.028|20.018|8.343
memcpy (GNU libc 2.39)|84|2.746|3.347|19.648|6.55|98.775|19.951|8.285
memcpy (LI-PaRAD)|85|3.079|3.085|19.217|6.122|102.644|21.44|8.384
memcpy (Arm OR 23.01)|85|2.787|2.796|18.929|5.664|108.593|23.883|9.231
memcpy (GNU libc 2.39)|85|2.829|2.837|18.972|5.736|107.072|23.285|8.978
memcpy (LI-PaRAD)|86|3.079|3.108|19.434|6.275|102.221|21.527|8.661
memcpy (Arm OR 23.01)|86|2.738|3.357|19.576|6.591|98.689|20.319|8.457
memcpy (GNU libc 2.39)|86|3.015|3.474|19.696|6.689|96.713|19.593|8.019
memcpy (LI-PaRAD)|87|3.079|3.085|19.321|6.202|101.212|21.765|8.711
memcpy (Arm OR 23.01)|87|2.787|2.797|19.119|5.662|108.932|24.518|9.472
memcpy (GNU libc 2.39)|87|2.826|2.838|26.836|5.806|109.616|23.902|9.245
memcpy (LI-PaRAD)|88|3.079|3.095|23.152|6.317|103.035|22.012|8.876
memcpy (Arm OR 23.01)|88|2.511|2.639|18.883|5.193|113.853|26.854|9.87
memcpy (GNU libc 2.39)|88|2.467|2.694|18.721|5.079|112.648|26.73|9.598
memcpy (LI-PaRAD)|89|3.079|3.085|19.268|6.243|101.569|22.23|8.924
memcpy (Arm OR 23.01)|89|2.786|2.796|18.926|5.658|108.757|25.065|9.681
memcpy (GNU libc 2.39)|89|2.834|2.844|19.145|5.732|107.308|24.441|9.418
memcpy (LI-PaRAD)|90|3.079|3.086|19.33|6.232|101.864|22.57|9.056
memcpy (Arm OR 23.01)|90|2.543|2.631|18.714|5.179|113.34|27.428|10.074
memcpy (GNU libc 2.39)|90|2.586|2.708|18.972|5.406|111.501|26.519|10.005
memcpy (LI-PaRAD)|91|3.079|3.108|19.347|6.13|102.541|22.904|8.953
memcpy (Arm OR 23.01)|91|2.785|2.796|19.002|5.66|108.741|25.615|9.895
memcpy (GNU libc 2.39)|91|2.833|2.846|19.177|5.731|107.361|25.003|9.633
memcpy (LI-PaRAD)|92|3.079|3.1|19.37|6.279|102.113|22.996|9.254
memcpy (Arm OR 23.01)|92|2.512|2.665|18.82|5.34|112.558|27.715|10.527
memcpy (GNU libc 2.39)|92|2.467|2.682|18.789|5.319|112.23|27.683|10.474
memcpy (LI-PaRAD)|93|3.079|3.098|19.283|6.129|102.519|23.408|9.154
memcpy (Arm OR 23.01)|93|2.786|2.797|19.017|5.623|108.168|26.171|10.08
memcpy (GNU libc 2.39)|93|2.832|2.845|18.912|5.89|106.464|25.251|10.032
memcpy (LI-PaRAD)|94|3.079|3.113|19.213|6.091|101.921|23.641|9.212
memcpy (Arm OR 23.01)|94|2.546|2.627|18.761|5.483|112.157|28.189|11.042
memcpy (GNU libc 2.39)|94|2.6|2.708|26.628|5.466|114.191|27.823|10.526
memcpy (LI-PaRAD)|95|3.08|3.092|19.178|6.16|101.934|23.818|9.427
memcpy (Arm OR 23.01)|95|2.785|2.795|19.079|5.651|109.006|26.839|10.362
memcpy (GNU libc 2.39)|95|2.833|2.846|19.009|5.723|107.476|26.162|10.077
memcpy (LI-PaRAD)|96|3.079|3.084|19.25|6.274|102.184|24.033|9.678
memcpy (Arm OR 23.01)|96|2.44|2.62|19.067|5.361|113.308|29.088|11.223
memcpy (GNU libc 2.39)|96|2.401|2.712|19.006|5.365|111.555|28.589|10.918
memcpy (LI-PaRAD)|97|5.201|5.368|21.477|10.555|71.578|12.821|6.015
memcpy (Arm OR 23.01)|97|4.242|4.668|21.113|9.13|79.192|15.402|7.052
memcpy (GNU libc 2.39)|97|4.223|4.76|21.046|9.145|79.286|15.42|7.11
memcpy (LI-PaRAD)|98|3.849|3.854|19.858|7.774|88.527|18.974|8.261
memcpy (Arm OR 23.01)|98|3.824|4.099|20.658|8.227|85.429|17.736|7.917
memcpy (GNU libc 2.39)|98|3.602|4.752|21.244|8.893|81.211|16.281|7.671
memcpy (LI-PaRAD)|99|5.221|5.361|21.453|10.673|70.785|12.952|6.159
memcpy (Arm OR 23.01)|99|4.206|4.778|28.462|9.034|80.259|15.78|7.097
