ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strrchr (Arm OR 23.01)|90|14.077|30.309|30.967|28.578|17.621|3.102|0.971
strrchr (GNU libc 2.39)|90|5.377|5.386|33.388|10.89|72.149|11.633|5.554
strrchr (LI-PaRAD)|91|7.317|7.595|23.793|14.861|53.944|7.793|3.914
strrchr (Arm OR 23.01)|91|13.876|30.392|46.568|28.814|18.642|3.122|1.0
strrchr (GNU libc 2.39)|91|5.377|5.385|21.395|10.771|70.556|11.776|5.594
strrchr (LI-PaRAD)|92|7.317|7.6|27.435|14.924|54.097|7.855|3.95
strrchr (Arm OR 23.01)|92|13.885|30.274|31.033|28.794|16.922|3.138|0.967
strrchr (GNU libc 2.39)|92|5.378|5.387|21.415|10.733|70.389|11.912|5.642
strrchr (LI-PaRAD)|93|7.317|7.712|23.855|14.875|53.926|7.955|3.995
strrchr (Arm OR 23.01)|93|13.875|30.315|31.003|28.597|17.652|3.205|1.011
strrchr (GNU libc 2.39)|93|5.377|5.386|21.4|10.77|70.548|12.034|5.716
strrchr (LI-PaRAD)|94|7.317|7.683|23.832|14.866|53.975|8.051|4.046
strrchr (Arm OR 23.01)|94|13.865|30.338|31.172|28.666|17.344|3.225|1.0
strrchr (GNU libc 2.39)|94|5.376|5.386|21.405|10.771|70.565|12.165|5.779
strrchr (LI-PaRAD)|95|7.318|7.712|23.697|14.872|53.753|8.11|4.061
strrchr (Arm OR 23.01)|95|14.038|30.334|38.307|28.684|17.887|3.267|1.033
strrchr (GNU libc 2.39)|95|5.378|5.385|21.398|10.889|69.875|12.183|5.869
strrchr (LI-PaRAD)|96|9.257|25.289|25.345|18.652|42.501|6.06|3.01
strrchr (Arm OR 23.01)|96|25.729|33.723|49.73|35.378|14.408|2.567|0.282
strrchr (GNU libc 2.39)|96|6.046|6.06|22.07|11.957|64.631|10.783|5.175
strrchr (LI-PaRAD)|97|9.249|25.283|25.334|18.487|43.017|6.187|3.054
strrchr (Arm OR 23.01)|97|33.615|33.723|49.728|35.456|14.129|2.586|0.27
strrchr (GNU libc 2.39)|97|6.046|6.061|22.068|12.077|64.512|10.845|5.269
strrchr (LI-PaRAD)|98|9.262|25.294|25.344|18.649|42.514|6.189|3.075
strrchr (Arm OR 23.01)|98|33.616|33.724|49.729|35.46|14.124|2.612|0.273
strrchr (GNU libc 2.39)|98|6.047|6.061|22.074|12.076|64.515|10.958|5.323
strrchr (LI-PaRAD)|99|9.27|25.284|41.312|18.645|44.213|6.301|3.133
strrchr (Arm OR 23.01)|99|33.642|33.722|49.799|35.42|13.867|2.64|0.271
