        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
             strcmp (LI-PaRAD) |          45 |          6.159 |          6.215 |          6.340 |          6.218 |          0.675 |          6.741 |          0.045 |     +58.96%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          46 |          9.585 |          9.891 |         10.247 |          9.888 |          1.342 |          4.333 |          0.058 |
             strcmp (LI-PaRAD) |          46 |          6.160 |          6.222 |          6.337 |          6.231 |          0.787 |          6.876 |          0.054 |     +58.68%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          47 |          9.585 |          9.897 |         10.132 |          9.888 |          1.081 |          4.427 |          0.048 |
             strcmp (LI-PaRAD) |          47 |          6.162 |          6.225 |          6.338 |          6.235 |          0.778 |          7.021 |          0.054 |     +58.59%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          48 |          9.621 |          9.910 |         10.118 |          9.895 |          1.076 |          4.518 |          0.049 |
             strcmp (LI-PaRAD) |          48 |          6.161 |          6.209 |          6.334 |          6.217 |          0.692 |          7.191 |          0.050 |     +59.16%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          49 |          9.613 |          9.911 |         10.165 |          9.904 |          1.205 |          4.608 |          0.056 |
             strcmp (LI-PaRAD) |          49 |          6.161 |          6.219 |          6.340 |          6.224 |          0.755 |          7.333 |          0.055 |     +59.14%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          50 |          9.645 |          9.901 |         10.104 |          9.887 |          0.977 |          4.710 |          0.046 |
             strcmp (LI-PaRAD) |          50 |          6.162 |          6.221 |          6.339 |          6.224 |          0.694 |          7.482 |          0.052 |     +58.85%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          51 |          9.551 |          9.925 |         10.175 |          9.899 |          1.188 |          4.799 |          0.057 |
             strcmp (LI-PaRAD) |          51 |          6.161 |          6.221 |          6.337 |          6.222 |          0.722 |          7.634 |          0.055 |     +59.09%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          52 |          9.581 |          9.887 |         10.148 |          9.895 |          1.108 |          4.895 |          0.054 |
             strcmp (LI-PaRAD) |          52 |          6.163 |          6.225 |          6.337 |          6.230 |          0.676 |          7.773 |          0.052 |     +58.82%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          53 |          9.667 |          9.928 |         10.162 |          9.916 |          1.065 |          4.978 |          0.053 |
             strcmp (LI-PaRAD) |          53 |          6.161 |          6.220 |          6.340 |          6.222 |          0.686 |          7.934 |          0.054 |     +59.37%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          54 |          9.671 |          9.887 |         10.101 |          9.882 |          1.103 |          5.090 |          0.056 |
             strcmp (LI-PaRAD) |          54 |          6.161 |          6.225 |          6.340 |          6.226 |          0.768 |          8.078 |          0.062 |     +58.73%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          55 |          9.583 |          9.887 |         10.148 |          9.883 |          1.133 |          5.184 |          0.059 |
             strcmp (LI-PaRAD) |          55 |          6.162 |          6.226 |          6.339 |          6.229 |          0.730 |          8.223 |          0.060 |     +58.64%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          56 |          9.630 |          9.901 |         10.103 |          9.876 |          1.063 |          5.282 |          0.056 |
             strcmp (LI-PaRAD) |          56 |          6.161 |          6.224 |          6.339 |          6.226 |          0.758 |          8.377 |          0.063 |     +58.61%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          57 |          9.671 |          9.906 |         10.126 |          9.910 |          1.077 |          5.357 |          0.058 |
             strcmp (LI-PaRAD) |          57 |          6.159 |          6.164 |          6.167 |          6.164 |          0.028 |          8.613 |          0.002 |     +60.78%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          58 |          9.584 |          9.913 |         10.145 |          9.900 |          1.218 |          5.457 |          0.067 |
             strcmp (LI-PaRAD) |          58 |          6.162 |          6.226 |          6.340 |          6.231 |          0.810 |          8.669 |          0.070 |     +58.87%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          59 |          9.670 |          9.921 |         10.114 |          9.907 |          1.154 |          5.547 |          0.064 |
             strcmp (LI-PaRAD) |          59 |          6.159 |          6.164 |          6.169 |          6.164 |          0.030 |          8.915 |          0.003 |     +60.74%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
