ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcmp (LI-PaRAD)|47|6.163|6.337|22.341|12.624|62.256|4.98|2.454
strcmp (Arm OR 23.01)|47|9.482|25.744|26.08|19.612|39.892|2.766|1.353
strcmp (GNU libc 2.39)|47|5.751|5.77|37.771|11.749|68.72|5.542|2.708
strcmp (LI-PaRAD)|48|6.168|6.337|22.362|12.629|62.31|5.088|2.509
strcmp (Arm OR 23.01)|48|9.549|25.735|26.108|19.623|39.774|2.819|1.374
strcmp (GNU libc 2.39)|48|6.43|6.489|26.489|13.02|61.109|4.9|2.425
strcmp (LI-PaRAD)|49|6.189|6.338|22.342|12.626|62.266|5.192|2.559
strcmp (Arm OR 23.01)|49|9.626|25.776|26.08|19.686|39.816|2.871|1.404
strcmp (GNU libc 2.39)|49|6.415|6.489|22.501|12.977|60.856|5.007|2.473
strcmp (LI-PaRAD)|50|6.163|6.335|22.343|12.457|62.799|5.357|2.604
strcmp (Arm OR 23.01)|50|9.631|25.759|26.091|19.674|39.795|2.931|1.432
strcmp (GNU libc 2.39)|50|6.419|6.491|22.509|12.981|60.843|5.107|2.522
strcmp (LI-PaRAD)|51|6.181|6.335|22.349|12.464|62.789|5.46|2.653
strcmp (Arm OR 23.01)|51|9.461|25.729|41.775|19.807|41.013|2.991|1.478
strcmp (GNU libc 2.39)|51|6.48|6.49|22.51|13.101|60.223|5.161|2.576
strcmp (LI-PaRAD)|52|6.167|6.336|22.369|12.422|62.679|5.574|2.701
strcmp (Arm OR 23.01)|52|9.454|25.743|26.06|19.786|39.264|3.023|1.481
strcmp (GNU libc 2.39)|52|6.463|6.491|38.489|12.902|63.251|5.365|2.612
strcmp (LI-PaRAD)|53|6.179|6.336|22.346|12.505|62.045|5.632|2.749
strcmp (Arm OR 23.01)|53|9.599|25.787|33.556|19.714|40.135|3.107|1.521
strcmp (GNU libc 2.39)|53|6.46|6.495|22.502|12.825|61.327|5.465|2.661
strcmp (LI-PaRAD)|54|6.183|6.336|22.339|12.618|62.278|5.726|2.823
strcmp (Arm OR 23.01)|54|9.445|25.769|26.117|19.621|39.965|3.18|1.559
strcmp (GNU libc 2.39)|54|6.457|6.491|22.52|12.941|60.734|5.52|2.719
strcmp (LI-PaRAD)|55|6.163|6.336|22.34|12.468|62.801|5.887|2.861
strcmp (Arm OR 23.01)|55|9.585|25.77|26.119|19.833|39.299|3.193|1.569
strcmp (GNU libc 2.39)|55|6.462|6.493|22.52|12.982|60.84|5.616|2.774
strcmp (LI-PaRAD)|56|6.182|6.336|22.343|12.458|62.841|6.002|2.919
strcmp (Arm OR 23.01)|56|9.545|25.789|26.03|19.716|39.336|3.264|1.592
strcmp (GNU libc 2.39)|56|7.194|7.237|27.234|14.399|55.894|4.997|2.486
strcmp (LI-PaRAD)|57|6.16|6.199|22.201|12.356|63.329|6.197|3.031
strcmp (Arm OR 23.01)|57|9.587|25.894|26.127|20.081|38.71|3.258|1.605
strcmp (GNU libc 2.39)|57|7.201|7.239|35.239|14.556|56.072|5.042|2.533
strcmp (LI-PaRAD)|58|6.165|6.334|22.346|12.626|62.284|6.147|3.031
strcmp (Arm OR 23.01)|58|9.599|25.744|33.995|19.676|40.223|3.407|1.669
strcmp (GNU libc 2.39)|58|7.196|7.233|27.225|14.353|55.835|5.184|2.573
strcmp (LI-PaRAD)|59|6.16|6.197|22.225|12.236|63.142|6.436|3.119
strcmp (Arm OR 23.01)|59|9.738|25.893|26.096|19.882|39.125|3.407|1.661
strcmp (GNU libc 2.39)|59|7.185|7.216|23.238|14.301|55.652|5.284|2.619
strcmp (LI-PaRAD)|60|6.201|6.332|38.283|12.618|64.861|6.42|3.142
strcmp (Arm OR 23.01)|60|9.516|25.745|26.102|19.663|39.869|3.523|1.725
