ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strchr (GNU libc 2.39)|106|5.968|5.973|5.986|5.973|0.041|16.527|0.007
strchr (Arm OR 23.01)|106|18.833|18.854|18.882|18.854|0.042|5.236|0.002
strchr (LI-PaRAD)|107|10.398|10.402|10.621|10.404|0.212|9.578|0.02
strchr (GNU libc 2.39)|107|5.968|5.972|5.981|5.972|0.032|16.685|0.005
strchr (Arm OR 23.01)|107|18.832|18.854|18.876|18.854|0.045|5.285|0.002
strchr (LI-PaRAD)|108|10.398|10.401|10.638|10.406|0.309|9.666|0.029
strchr (GNU libc 2.39)|108|5.968|5.972|5.983|5.972|0.036|16.842|0.006
strchr (Arm OR 23.01)|108|18.836|18.854|18.867|18.853|0.037|5.335|0.002
strchr (LI-PaRAD)|109|10.399|10.487|10.709|10.5|0.703|9.668|0.068
strchr (GNU libc 2.39)|109|5.97|5.974|5.984|5.974|0.04|16.993|0.007
strchr (Arm OR 23.01)|109|18.836|18.854|18.874|18.854|0.041|5.384|0.002
strchr (LI-PaRAD)|110|10.398|10.504|10.751|10.51|0.78|9.748|0.076
strchr (GNU libc 2.39)|110|5.967|5.972|5.979|5.972|0.034|17.155|0.006
strchr (Arm OR 23.01)|110|18.834|18.852|18.873|18.853|0.043|5.434|0.002
strchr (LI-PaRAD)|111|10.4|10.508|10.75|10.508|0.745|9.839|0.073
strchr (GNU libc 2.39)|111|5.968|5.973|5.982|5.973|0.039|17.307|0.007
strchr (Arm OR 23.01)|111|18.835|18.853|18.882|18.854|0.047|5.483|0.003
strchr (LI-PaRAD)|112|10.399|10.511|10.659|10.51|0.734|9.925|0.073
strchr (GNU libc 2.39)|112|6.675|6.681|6.695|6.681|0.04|15.613|0.006
strchr (Arm OR 23.01)|112|18.835|18.855|18.924|18.855|0.057|5.532|0.003
strchr (LI-PaRAD)|113|10.399|10.499|10.661|10.503|0.732|10.021|0.073
strchr (GNU libc 2.39)|113|6.671|6.677|6.696|6.677|0.046|15.762|0.007
strchr (Arm OR 23.01)|113|18.833|18.855|18.875|18.854|0.051|5.582|0.003
strchr (LI-PaRAD)|114|10.399|10.401|10.658|10.405|0.246|10.204|0.025
strchr (GNU libc 2.39)|114|6.67|6.681|6.7|6.681|0.048|15.892|0.008
strchr (Arm OR 23.01)|114|18.835|18.854|18.9|18.854|0.052|5.631|0.003
strchr (LI-PaRAD)|115|10.399|10.402|10.529|10.403|0.124|10.295|0.013
strchr (GNU libc 2.39)|115|6.676|6.681|6.691|6.681|0.041|16.03|0.007
strchr (Arm OR 23.01)|115|18.836|18.853|18.879|18.854|0.044|5.681|0.002
strchr (LI-PaRAD)|116|10.398|10.401|10.413|10.402|0.027|10.386|0.003
strchr (GNU libc 2.39)|116|6.675|6.681|6.698|6.681|0.043|16.17|0.007
strchr (Arm OR 23.01)|116|18.831|18.853|18.877|18.852|0.047|5.73|0.003
strchr (LI-PaRAD)|117|10.398|10.401|10.413|10.402|0.025|10.475|0.003
strchr (GNU libc 2.39)|117|6.673|6.681|6.716|6.681|0.066|16.31|0.011
strchr (Arm OR 23.01)|117|18.835|18.856|18.872|18.855|0.039|5.779|0.002
strchr (LI-PaRAD)|118|10.398|10.401|10.66|10.404|0.249|10.563|0.026
strchr (GNU libc 2.39)|118|6.677|6.681|6.686|6.681|0.033|16.449|0.005
strchr (Arm OR 23.01)|118|18.834|18.854|18.88|18.854|0.045|5.829|0.003
strchr (LI-PaRAD)|119|10.398|10.401|10.664|10.406|0.352|10.65|0.037
strchr (GNU libc 2.39)|119|6.672|6.681|6.696|6.68|0.044|16.59|0.007
strchr (Arm OR 23.01)|119|18.841|18.854|18.877|18.855|0.044|5.878|0.003
strchr (LI-PaRAD)|120|10.399|10.402|10.665|10.41|0.427|10.736|0.045
strchr (GNU libc 2.39)|120|6.674|6.681|6.692|6.681|0.039|16.729|0.006
strchr (Arm OR 23.01)|120|18.838|18.855|18.886|18.855|0.05|5.927|0.003
strchr (LI-PaRAD)|121|10.399|10.401|10.66|10.407|0.309|10.829|0.033
strchr (GNU libc 2.39)|121|6.676|6.681|6.688|6.681|0.032|16.868|0.005
strchr (Arm OR 23.01)|121|18.835|18.852|18.875|18.853|0.044|5.977|0.003
strchr (LI-PaRAD)|122|10.398|10.401|10.598|10.406|0.264|10.919|0.028
strchr (GNU libc 2.39)|122|6.677|6.681|6.695|6.681|0.041|17.006|0.007
strchr (Arm OR 23.01)|122|18.83|18.853|18.884|18.853|0.045|6.027|0.003
strchr (LI-PaRAD)|123|10.399|10.402|10.598|10.404|0.189|11.011|0.02
strchr (GNU libc 2.39)|123|6.677|6.681|6.694|6.681|0.038|17.145|0.007
strchr (Arm OR 23.01)|123|18.836|18.855|18.877|18.855|0.043|6.076|0.003
strchr (LI-PaRAD)|124|10.398|10.401|10.6|10.405|0.234|11.099|0.026
strchr (GNU libc 2.39)|124|6.676|6.68|6.689|6.681|0.035|17.286|0.006
strchr (Arm OR 23.01)|124|18.831|18.855|18.873|18.854|0.049|6.125|0.003
strchr (LI-PaRAD)|125|10.399|10.402|10.668|10.421|0.627|11.172|0.069
strchr (GNU libc 2.39)|125|6.677|6.681|6.691|6.681|0.036|17.425|0.006
strchr (Arm OR 23.01)|125|18.836|18.854|18.881|18.853|0.041|6.175|0.003
strchr (LI-PaRAD)|126|10.398|10.401|10.662|10.404|0.25|11.279|0.028
strchr (GNU libc 2.39)|126|6.675|6.681|6.701|6.681|0.049|17.564|0.009
strchr (Arm OR 23.01)|126|18.837|18.853|18.879|18.854|0.043|6.224|0.003
strchr (LI-PaRAD)|127|10.399|10.402|10.596|10.404|0.196|11.368|0.022
strchr (GNU libc 2.39)|127|6.664|6.68|6.692|6.677|0.098|17.714|0.017
strchr (Arm OR 23.01)|127|18.833|18.853|18.879|18.854|0.047|6.274|0.003
strchr (LI-PaRAD)|128|13.607|13.612|13.626|13.612|0.022|8.757|0.002
strchr (GNU libc 2.39)|128|7.26|7.266|7.271|7.265|0.031|16.408|0.005
strchr (Arm OR 23.01)|128|23.004|23.051|23.072|23.048|0.066|5.172|0.003
