ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strnlen (Arm OR 23.01)|66|11.936|28.003|28.046|24.048|28.868|2.919|1.269
strnlen (GNU libc 2.39)|66|4.6|4.738|20.872|9.446|77.892|10.103|4.664
strnlen (LI-PaRAD)|67|6.122|6.129|22.133|12.306|63.626|7.341|3.604
strnlen (Arm OR 23.01)|67|11.95|27.988|28.048|24.036|28.879|2.965|1.29
strnlen (GNU libc 2.39)|67|4.599|4.739|20.878|9.452|77.716|10.228|4.715
strnlen (LI-PaRAD)|68|6.121|6.128|22.135|12.147|64.138|7.525|3.639
strnlen (Arm OR 23.01)|68|11.952|27.993|28.039|24.041|28.881|3.009|1.309
strnlen (GNU libc 2.39)|68|4.6|4.779|20.882|9.486|77.633|10.335|4.763
strnlen (LI-PaRAD)|69|6.121|6.128|22.135|12.306|63.63|7.56|3.711
strnlen (Arm OR 23.01)|69|11.944|28.0|28.05|24.045|28.864|3.052|1.327
strnlen (GNU libc 2.39)|69|4.599|4.749|24.857|9.456|77.959|10.532|4.852
strnlen (LI-PaRAD)|70|6.121|6.128|22.137|12.305|63.63|7.67|3.765
strnlen (Arm OR 23.01)|70|11.92|28.001|28.049|23.891|29.45|3.127|1.364
strnlen (GNU libc 2.39)|70|4.601|4.744|20.835|9.454|77.716|10.684|4.926
strnlen (LI-PaRAD)|71|6.122|6.13|22.132|12.108|64.005|7.863|3.792
strnlen (Arm OR 23.01)|71|11.943|27.997|28.047|24.039|28.89|3.142|1.368
strnlen (GNU libc 2.39)|71|4.599|4.748|28.604|9.538|78.884|10.836|5.019
strnlen (LI-PaRAD)|72|6.028|6.058|22.065|12.071|64.529|8.056|3.914
strnlen (Arm OR 23.01)|72|11.881|27.929|28.038|23.986|28.94|3.195|1.395
strnlen (GNU libc 2.39)|72|4.6|4.735|20.832|9.445|77.763|11.006|5.077
strnlen (LI-PaRAD)|73|6.031|6.058|22.075|12.071|64.541|8.169|3.97
strnlen (Arm OR 23.01)|73|11.882|27.945|28.032|23.994|28.945|3.239|1.414
strnlen (GNU libc 2.39)|73|4.6|4.74|20.859|9.454|77.741|11.146|5.14
strnlen (LI-PaRAD)|74|6.032|6.055|22.068|12.071|64.545|8.281|4.024
strnlen (Arm OR 23.01)|74|11.892|27.939|28.031|23.833|29.49|3.315|1.45
strnlen (GNU libc 2.39)|74|4.595|4.77|20.881|9.48|77.704|11.263|5.192
strnlen (LI-PaRAD)|75|6.024|6.056|22.067|12.07|64.546|8.394|4.079
strnlen (Arm OR 23.01)|75|11.881|27.94|28.025|23.991|28.924|3.327|1.451
strnlen (GNU libc 2.39)|75|4.6|4.739|20.859|9.47|77.767|11.435|5.273
strnlen (LI-PaRAD)|76|6.035|6.058|22.074|12.229|64.02|8.42|4.153
strnlen (Arm OR 23.01)|76|11.888|27.94|28.049|23.84|29.505|3.404|1.49
strnlen (GNU libc 2.39)|76|4.603|4.757|20.885|9.476|77.639|11.563|5.327
strnlen (LI-PaRAD)|77|6.027|6.056|22.063|12.07|64.55|8.619|4.189
strnlen (Arm OR 23.01)|77|11.877|27.93|28.032|23.828|29.513|3.451|1.511
strnlen (GNU libc 2.39)|77|4.601|4.751|20.878|9.295|78.126|11.854|5.353
strnlen (LI-PaRAD)|78|6.031|6.056|22.063|11.991|64.444|8.747|4.222
strnlen (Arm OR 23.01)|78|11.842|27.944|28.02|23.994|28.923|3.46|1.509
strnlen (GNU libc 2.39)|78|4.601|4.756|20.848|9.261|77.906|12.01|5.407
strnlen (LI-PaRAD)|79|6.03|6.059|22.07|12.032|64.404|8.847|4.286
strnlen (Arm OR 23.01)|79|11.897|27.937|31.907|24.024|29.029|3.503|1.532
strnlen (GNU libc 2.39)|79|4.595|4.733|20.883|9.448|77.882|12.088|5.58
strnlen (LI-PaRAD)|80|6.034|6.058|22.072|12.07|64.526|8.951|4.349
strnlen (Arm OR 23.01)|80|11.823|27.951|28.049|24.0|28.957|3.549|1.55
strnlen (GNU libc 2.39)|80|4.6|4.733|20.879|9.168|78.386|12.407|5.534
strnlen (LI-PaRAD)|81|6.028|6.057|22.064|12.071|64.538|9.064|4.405
strnlen (Arm OR 23.01)|81|11.893|27.944|28.035|23.84|29.486|3.627|1.586
strnlen (GNU libc 2.39)|81|5.412|5.544|21.555|11.023|68.985|10.154|4.849
strnlen (LI-PaRAD)|82|6.028|6.056|22.065|12.07|64.54|9.177|4.459
strnlen (Arm OR 23.01)|82|11.889|27.945|28.037|24.0|28.922|3.636|1.585
strnlen (GNU libc 2.39)|82|5.398|5.543|21.552|10.978|68.911|10.301|4.91
strnlen (LI-PaRAD)|83|6.025|6.055|22.062|12.069|64.551|9.291|4.515
strnlen (Arm OR 23.01)|83|11.891|27.944|28.048|23.958|28.945|3.686|1.605
strnlen (GNU libc 2.39)|83|5.404|5.544|21.552|11.221|68.558|10.286|5.006
strnlen (LI-PaRAD)|84|6.029|6.055|22.069|12.071|64.544|9.401|4.568
strnlen (Arm OR 23.01)|84|11.886|27.941|43.91|23.994|30.405|3.752|1.654
strnlen (GNU libc 2.39)|84|5.43|5.543|21.551|11.065|69.102|10.514|5.034
strnlen (LI-PaRAD)|85|6.032|6.055|22.071|12.069|64.55|9.514|4.624
strnlen (Arm OR 23.01)|85|11.872|27.941|28.047|23.996|28.948|3.771|1.646
strnlen (GNU libc 2.39)|85|5.434|5.543|21.552|11.022|69.041|10.663|5.095
strnlen (LI-PaRAD)|86|6.023|6.054|22.063|12.069|64.557|9.627|4.679
strnlen (Arm OR 23.01)|86|11.896|27.948|28.036|23.842|29.491|3.851|1.684
strnlen (GNU libc 2.39)|86|5.435|5.543|21.552|11.067|69.183|10.773|5.162
strnlen (LI-PaRAD)|87|6.024|6.055|22.065|12.069|64.555|9.739|4.733
strnlen (Arm OR 23.01)|87|11.874|27.938|28.02|23.948|28.929|3.865|1.682
strnlen (GNU libc 2.39)|87|5.457|5.544|21.56|11.069|69.116|10.888|5.213
strnlen (LI-PaRAD)|88|5.994|5.999|22.003|12.018|64.827|9.926|4.84
strnlen (Arm OR 23.01)|88|11.518|27.542|27.575|23.112|31.148|4.118|1.855
strnlen (GNU libc 2.39)|88|5.439|5.543|21.552|10.945|68.632|11.043|5.241
strnlen (LI-PaRAD)|89|5.994|5.998|22.003|11.938|64.739|10.06|4.872
strnlen (Arm OR 23.01)|89|11.522|27.541|27.572|23.111|31.14|4.165|1.875
strnlen (GNU libc 2.39)|89|5.452|5.544|21.553|11.066|69.13|11.143|5.336
strnlen (LI-PaRAD)|90|5.994|5.999|22.002|12.018|64.823|10.151|4.949
strnlen (Arm OR 23.01)|90|11.517|27.543|31.548|23.152|31.249|4.208|1.9
strnlen (GNU libc 2.39)|90|5.398|5.543|21.554|10.985|69.072|11.302|5.379
strnlen (LI-PaRAD)|91|5.995|5.998|22.003|11.859|65.334|10.366|4.977
strnlen (Arm OR 23.01)|91|11.511|27.537|27.575|23.07|31.149|4.265|1.917
strnlen (GNU libc 2.39)|91|5.423|5.543|21.552|11.063|69.132|11.397|5.458
strnlen (LI-PaRAD)|92|5.994|5.999|22.003|12.018|64.827|10.377|5.06
strnlen (Arm OR 23.01)|92|11.516|27.541|27.575|23.111|31.153|4.306|1.94
strnlen (GNU libc 2.39)|92|5.418|5.544|21.567|11.066|69.142|11.519|5.517
strnlen (LI-PaRAD)|93|5.993|5.999|22.005|12.018|64.828|10.49|5.115
strnlen (Arm OR 23.01)|93|11.516|27.548|27.574|23.113|31.153|4.352|1.961
strnlen (GNU libc 2.39)|93|5.428|5.544|21.556|11.025|68.959|11.651|5.563
strnlen (LI-PaRAD)|94|5.993|5.999|22.005|12.018|64.825|10.602|5.169
strnlen (Arm OR 23.01)|94|11.526|27.543|27.572|23.113|31.147|4.399|1.981
strnlen (GNU libc 2.39)|94|5.45|5.543|29.543|11.067|69.689|11.773|5.626
strnlen (LI-PaRAD)|95|5.994|5.999|25.996|11.899|65.643|10.816|5.205
strnlen (Arm OR 23.01)|95|11.523|27.539|31.545|23.111|31.238|4.447|2.002
strnlen (GNU libc 2.39)|95|5.401|5.544|21.554|11.028|68.964|11.9|5.682
strnlen (LI-PaRAD)|96|5.873|5.906|21.93|11.911|65.385|11.001|5.399
strnlen (Arm OR 23.01)|96|11.876|28.147|28.513|24.354|28.038|4.164|1.776
strnlen (GNU libc 2.39)|96|5.401|5.543|21.555|11.054|69.29|12.056|5.783
strnlen (LI-PaRAD)|97|7.316|7.324|23.327|14.608|54.824|8.484|4.238
strnlen (Arm OR 23.01)|97|14.449|30.582|30.773|29.162|15.68|3.241|0.924
strnlen (GNU libc 2.39)|97|5.924|5.932|21.943|11.952|65.194|11.051|5.411
strnlen (LI-PaRAD)|98|7.316|7.326|23.328|14.609|54.819|8.571|4.281
strnlen (Arm OR 23.01)|98|14.337|30.52|30.802|29.117|15.767|3.282|0.945
strnlen (GNU libc 2.39)|98|5.926|5.932|21.948|11.794|65.709|11.276|5.437
strnlen (LI-PaRAD)|99|7.317|7.325|23.327|14.609|54.823|8.659|4.325
strnlen (Arm OR 23.01)|99|14.395|30.551|30.787|29.14|15.733|3.312|0.95
strnlen (GNU libc 2.39)|99|5.925|5.933|21.944|11.794|65.707|11.391|5.492
strnlen (LI-PaRAD)|100|7.316|7.325|23.326|14.609|54.824|8.747|4.369
