ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcpy (Arm OR 23.01)|99|15.342|15.359|15.499|15.36|0.127|6.002|0.008
strcpy (LI-PaRAD)|100|4.765|5.58|5.744|5.53|3.175|16.861|0.588
strcpy (GNU libc 2.39)|100|5.95|5.972|5.995|5.973|0.178|15.593|0.028
strcpy (Arm OR 23.01)|100|13.093|13.099|13.112|13.099|0.022|7.11|0.002
strcpy (LI-PaRAD)|101|9.414|9.621|10.233|9.803|3.46|9.607|0.331
strcpy (GNU libc 2.39)|101|5.98|6.003|6.052|6.004|0.195|15.667|0.03
strcpy (Arm OR 23.01)|101|15.062|15.092|15.165|15.093|0.172|6.232|0.011
strcpy (LI-PaRAD)|102|4.749|5.568|5.741|5.486|4.336|17.352|0.828
strcpy (GNU libc 2.39)|102|5.952|5.967|5.992|5.969|0.166|15.916|0.026
strcpy (Arm OR 23.01)|102|13.093|13.099|13.136|13.099|0.035|7.252|0.003
strcpy (LI-PaRAD)|103|9.454|10.17|10.268|10.002|2.741|9.598|0.27
strcpy (GNU libc 2.39)|103|5.979|6.002|6.06|6.003|0.202|15.98|0.032
strcpy (Arm OR 23.01)|103|15.335|15.357|15.37|15.356|0.041|6.247|0.003
strcpy (LI-PaRAD)|104|4.03|4.288|4.423|4.283|1.577|22.619|0.361
strcpy (GNU libc 2.39)|104|5.938|5.959|5.986|5.96|0.147|16.251|0.024
strcpy (Arm OR 23.01)|104|12.703|12.72|12.734|12.72|0.045|7.615|0.003
strcpy (LI-PaRAD)|105|4.005|4.292|4.427|4.278|2.041|22.87|0.474
strcpy (GNU libc 2.39)|105|5.943|5.961|5.99|5.96|0.152|16.407|0.025
strcpy (Arm OR 23.01)|105|12.641|12.869|13.065|12.851|0.692|7.61|0.053
strcpy (LI-PaRAD)|106|3.912|4.284|4.403|4.272|1.723|23.113|0.408
strcpy (GNU libc 2.39)|106|5.943|5.96|5.985|5.961|0.147|16.562|0.024
strcpy (Arm OR 23.01)|106|12.706|12.72|12.732|12.72|0.043|7.761|0.003
strcpy (LI-PaRAD)|107|4.053|4.289|4.656|4.29|2.484|23.242|0.574
strcpy (GNU libc 2.39)|107|5.922|5.933|5.956|5.935|0.128|16.79|0.021
strcpy (Arm OR 23.01)|107|12.631|12.875|13.025|12.865|0.687|7.746|0.053
strcpy (LI-PaRAD)|108|3.976|4.238|4.354|4.212|1.849|23.886|0.447
strcpy (GNU libc 2.39)|108|5.947|5.962|5.992|5.962|0.156|16.871|0.026
strcpy (Arm OR 23.01)|108|12.709|12.721|12.736|12.721|0.039|7.907|0.003
strcpy (LI-PaRAD)|109|3.969|4.256|4.368|4.231|1.789|23.999|0.436
strcpy (GNU libc 2.39)|109|5.942|5.96|5.989|5.962|0.162|17.028|0.027
strcpy (Arm OR 23.01)|109|12.643|12.861|13.058|12.856|0.62|7.896|0.049
strcpy (LI-PaRAD)|110|4.063|4.258|4.371|4.244|1.444|24.143|0.353
strcpy (GNU libc 2.39)|110|5.944|5.962|5.999|5.962|0.174|17.182|0.03
strcpy (Arm OR 23.01)|110|12.706|12.719|12.755|12.72|0.055|8.054|0.004
strcpy (LI-PaRAD)|111|3.959|4.258|4.453|4.242|2.906|24.388|0.716
strcpy (GNU libc 2.39)|111|5.914|5.932|5.956|5.932|0.156|17.426|0.027
strcpy (Arm OR 23.01)|111|12.634|12.877|13.096|12.872|0.874|8.032|0.07
strcpy (LI-PaRAD)|112|3.96|4.356|4.482|4.328|2.56|24.117|0.638
strcpy (GNU libc 2.39)|112|6.632|6.636|6.663|6.636|0.054|15.718|0.008
strcpy (Arm OR 23.01)|112|12.713|12.722|12.737|12.723|0.043|8.199|0.004
strcpy (LI-PaRAD)|113|4.341|4.418|4.513|4.419|0.505|23.814|0.12
strcpy (GNU libc 2.39)|113|6.632|6.636|6.702|6.637|0.109|15.857|0.017
strcpy (Arm OR 23.01)|113|12.656|12.867|13.09|12.867|0.746|8.179|0.061
strcpy (LI-PaRAD)|114|4.057|4.415|4.507|4.376|2.182|24.275|0.551
strcpy (GNU libc 2.39)|114|6.632|6.636|6.664|6.636|0.057|15.999|0.009
strcpy (Arm OR 23.01)|114|12.713|12.723|12.743|12.722|0.037|8.345|0.003
strcpy (LI-PaRAD)|115|3.946|4.334|4.658|4.317|3.957|24.849|1.001
strcpy (GNU libc 2.39)|115|6.622|6.625|6.646|6.626|0.045|16.164|0.007
strcpy (Arm OR 23.01)|115|12.636|12.867|13.09|12.861|0.655|8.328|0.054
strcpy (LI-PaRAD)|116|3.989|4.391|4.481|4.355|2.409|24.819|0.62
strcpy (GNU libc 2.39)|116|6.632|6.636|6.657|6.636|0.045|16.279|0.007
strcpy (Arm OR 23.01)|116|12.709|12.722|12.73|12.722|0.036|8.492|0.003
strcpy (LI-PaRAD)|117|4.036|4.411|4.509|4.377|2.209|24.91|0.574
strcpy (GNU libc 2.39)|117|6.632|6.636|6.642|6.636|0.031|16.421|0.005
strcpy (Arm OR 23.01)|117|12.695|12.869|13.103|12.869|0.688|8.467|0.058
strcpy (LI-PaRAD)|118|4.303|4.422|4.46|4.42|0.53|24.866|0.133
strcpy (GNU libc 2.39)|118|6.632|6.636|6.644|6.636|0.031|16.561|0.005
strcpy (Arm OR 23.01)|118|12.715|12.722|12.739|12.723|0.037|8.638|0.003
strcpy (LI-PaRAD)|119|3.944|4.364|4.693|4.349|3.868|25.522|1.004
strcpy (GNU libc 2.39)|119|6.621|6.625|6.649|6.626|0.045|16.727|0.008
strcpy (Arm OR 23.01)|119|12.662|12.852|13.089|12.849|0.618|8.626|0.053
strcpy (LI-PaRAD)|120|4.068|4.51|4.897|4.495|4.685|24.918|1.169
strcpy (GNU libc 2.39)|120|6.617|6.621|6.641|6.621|0.044|16.879|0.007
strcpy (Arm OR 23.01)|120|12.715|12.724|12.736|12.724|0.03|8.783|0.003
strcpy (LI-PaRAD)|121|4.073|4.327|4.458|4.328|1.159|26.043|0.307
strcpy (GNU libc 2.39)|121|6.593|6.597|6.625|6.598|0.068|17.08|0.012
strcpy (Arm OR 23.01)|121|13.383|13.389|13.402|13.389|0.026|8.417|0.002
strcpy (LI-PaRAD)|122|4.094|4.39|4.9|4.434|4.651|25.679|1.167
strcpy (GNU libc 2.39)|122|6.617|6.621|6.655|6.622|0.071|17.159|0.012
strcpy (Arm OR 23.01)|122|12.716|12.724|12.737|12.724|0.032|8.929|0.003
strcpy (LI-PaRAD)|123|3.958|4.121|4.293|4.12|1.846|27.816|0.513
strcpy (GNU libc 2.39)|123|6.561|6.564|6.593|6.565|0.067|17.448|0.012
strcpy (Arm OR 23.01)|123|13.383|13.388|13.399|13.388|0.023|8.557|0.002
strcpy (LI-PaRAD)|124|4.087|4.484|4.884|4.476|3.99|25.84|1.043
strcpy (GNU libc 2.39)|124|6.618|6.621|6.645|6.621|0.049|17.441|0.008
strcpy (Arm OR 23.01)|124|12.715|12.725|12.758|12.725|0.044|9.075|0.004
strcpy (LI-PaRAD)|125|3.852|4.319|4.535|4.32|1.722|26.955|0.487
strcpy (GNU libc 2.39)|125|6.593|6.597|6.619|6.598|0.045|17.645|0.008
strcpy (Arm OR 23.01)|125|13.383|13.388|13.398|13.388|0.022|8.695|0.002
strcpy (LI-PaRAD)|126|4.053|4.308|4.859|4.365|4.429|26.932|1.162
strcpy (GNU libc 2.39)|126|6.617|6.621|6.701|6.623|0.207|17.717|0.036
strcpy (Arm OR 23.01)|126|12.714|12.723|12.734|12.723|0.035|9.223|0.003
strcpy (LI-PaRAD)|127|3.967|4.167|4.497|4.168|2.008|28.389|0.561
strcpy (GNU libc 2.39)|127|6.558|6.561|6.583|6.562|0.046|18.025|0.008
strcpy (Arm OR 23.01)|127|13.382|13.388|13.401|13.389|0.031|8.834|0.003
strcpy (LI-PaRAD)|128|5.27|5.566|6.204|5.549|3.022|21.502|0.63
strcpy (GNU libc 2.39)|128|7.2|7.205|7.236|7.206|0.066|16.544|0.011
strcpy (Arm OR 23.01)|128|14.635|14.641|14.673|14.641|0.028|8.142|0.002
