ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strlen (LI-PaRAD)|44|2.994|3.138|19.281|6.267|102.282|11.042|4.455
strlen (Arm OR 23.01)|44|8.089|24.09|24.097|16.29|49.163|3.336|1.687
strlen (GNU libc 2.39)|44|3.451|3.675|19.687|7.283|92.49|9.163|3.865
strlen (LI-PaRAD)|45|2.993|3.126|19.206|6.096|103.066|11.444|4.486
strlen (Arm OR 23.01)|45|8.089|24.09|24.097|16.171|49.72|3.443|1.729
strlen (GNU libc 2.39)|45|3.474|3.675|19.685|7.295|92.429|9.35|3.941
strlen (LI-PaRAD)|46|2.994|3.086|19.206|6.201|102.326|11.651|4.695
strlen (Arm OR 23.01)|46|8.089|20.097|24.095|16.092|49.594|3.526|1.761
strlen (GNU libc 2.39)|46|3.441|3.675|19.684|7.298|92.285|9.541|4.018
strlen (LI-PaRAD)|47|2.994|3.103|19.249|6.25|102.793|11.883|4.802
strlen (Arm OR 23.01)|47|8.089|24.09|24.096|16.131|49.658|3.599|1.802
strlen (GNU libc 2.39)|47|3.47|3.673|19.683|7.295|92.539|9.777|4.123
strlen (LI-PaRAD)|48|2.993|3.109|22.996|6.131|104.03|12.224|4.806
strlen (Arm OR 23.01)|48|8.089|24.09|36.093|16.211|50.626|3.675|1.844
strlen (GNU libc 2.39)|48|3.733|3.744|19.755|7.506|90.406|9.65|4.131
strlen (LI-PaRAD)|49|2.994|3.14|23.273|6.234|102.358|12.301|4.944
strlen (Arm OR 23.01)|49|8.088|20.098|28.098|16.171|49.966|3.751|1.881
strlen (GNU libc 2.39)|49|3.733|3.744|19.755|7.506|90.413|9.852|4.218
strlen (LI-PaRAD)|50|2.994|3.121|19.297|6.248|102.527|12.614|5.093
strlen (Arm OR 23.01)|50|8.089|20.092|40.093|16.092|51.552|3.863|1.923
strlen (GNU libc 2.39)|50|3.728|3.744|19.752|7.388|91.277|10.142|4.248
strlen (LI-PaRAD)|51|2.993|3.104|19.301|6.257|102.644|12.863|5.2
strlen (Arm OR 23.01)|51|8.089|24.09|24.098|16.171|49.72|3.902|1.959
strlen (GNU libc 2.39)|51|3.73|3.744|19.765|7.545|90.725|10.247|4.4
strlen (LI-PaRAD)|52|2.993|3.127|19.312|6.246|102.627|13.135|5.306
strlen (Arm OR 23.01)|52|8.089|24.09|24.098|16.092|49.722|3.988|1.99
strlen (GNU libc 2.39)|52|3.728|3.744|19.752|7.505|90.412|10.456|4.476
strlen (LI-PaRAD)|53|2.994|3.112|19.23|6.254|102.555|13.363|5.4
strlen (Arm OR 23.01)|53|8.089|24.089|24.096|16.131|49.658|4.059|2.032
strlen (GNU libc 2.39)|53|3.734|3.744|19.752|7.346|90.97|10.764|4.495
strlen (LI-PaRAD)|54|2.994|3.133|19.313|6.219|102.174|13.616|5.481
strlen (Arm OR 23.01)|54|8.088|20.095|24.096|16.092|49.597|4.139|2.067
strlen (GNU libc 2.39)|54|3.733|3.744|19.757|7.387|91.288|10.955|4.589
strlen (LI-PaRAD)|55|2.994|3.121|19.28|6.258|102.624|13.867|5.603
strlen (Arm OR 23.01)|55|8.089|24.091|24.115|16.132|49.659|4.212|2.109
strlen (GNU libc 2.39)|55|3.732|3.744|19.752|7.347|90.953|11.167|4.663
strlen (LI-PaRAD)|56|2.994|3.135|19.282|6.255|102.527|14.113|5.702
strlen (Arm OR 23.01)|56|8.089|24.078|24.097|16.131|49.658|4.288|2.147
strlen (GNU libc 2.39)|56|3.725|3.744|19.811|7.427|90.708|11.295|4.777
strlen (LI-PaRAD)|57|2.993|3.122|19.293|6.106|103.191|14.489|5.685
strlen (Arm OR 23.01)|57|8.089|24.089|24.099|16.092|49.719|4.371|2.181
strlen (GNU libc 2.39)|57|3.727|3.744|19.759|7.426|90.691|11.495|4.861
strlen (LI-PaRAD)|58|2.994|3.097|19.303|6.089|103.421|14.811|5.812
strlen (Arm OR 23.01)|58|8.088|24.09|24.098|16.329|49.219|4.393|2.227
strlen (GNU libc 2.39)|58|3.729|3.744|19.754|7.505|90.412|11.663|4.993
strlen (LI-PaRAD)|59|2.994|3.088|19.321|6.094|103.502|15.067|5.914
strlen (Arm OR 23.01)|59|8.088|24.091|24.119|16.172|49.719|4.513|2.266
strlen (GNU libc 2.39)|59|3.727|3.744|19.753|7.545|90.735|11.856|5.091
strlen (LI-PaRAD)|60|2.994|3.136|19.297|6.272|102.38|15.058|6.079
strlen (Arm OR 23.01)|60|8.089|24.091|24.096|16.171|49.72|4.59|2.305
strlen (GNU libc 2.39)|60|3.734|3.744|19.754|7.388|91.289|12.172|5.098
strlen (LI-PaRAD)|61|2.994|3.14|19.283|6.262|102.515|15.354|6.203
strlen (Arm OR 23.01)|61|8.089|24.09|24.1|16.171|49.72|4.667|2.343
strlen (GNU libc 2.39)|61|3.731|3.744|19.755|7.507|90.399|12.262|5.25
strlen (LI-PaRAD)|62|2.994|3.095|19.31|6.249|102.969|15.705|6.352
