ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strncpy (LI-PaRAD)|97|6.931|6.935|6.944|6.935|0.033|13.027|0.004
strncpy (GNU libc 2.39)|97|9.969|9.973|9.982|9.974|0.027|9.058|0.002
strncpy (LI-PaRAD)|98|6.931|6.935|6.964|6.935|0.052|13.16|0.007
strncpy (GNU libc 2.39)|98|9.965|9.988|9.996|9.987|0.045|9.139|0.004
strncpy (LI-PaRAD)|99|6.93|6.935|6.942|6.935|0.03|13.296|0.004
strncpy (GNU libc 2.39)|99|9.967|9.974|9.981|9.974|0.026|9.244|0.002
strncpy (LI-PaRAD)|100|6.931|6.935|6.941|6.935|0.031|13.429|0.004
strncpy (GNU libc 2.39)|100|9.583|9.652|9.662|9.649|0.136|9.652|0.013
strncpy (LI-PaRAD)|101|6.931|6.935|6.95|6.935|0.037|13.564|0.005
strncpy (GNU libc 2.39)|101|9.966|9.974|9.984|9.974|0.031|9.431|0.003
strncpy (LI-PaRAD)|102|6.931|6.935|6.939|6.935|0.029|13.699|0.004
strncpy (GNU libc 2.39)|102|9.948|9.984|9.994|9.984|0.05|9.515|0.005
strncpy (LI-PaRAD)|103|6.93|6.935|6.94|6.935|0.033|13.832|0.004
strncpy (GNU libc 2.39)|103|9.967|9.971|10.002|9.972|0.04|9.619|0.004
strncpy (LI-PaRAD)|104|6.931|6.935|6.939|6.935|0.029|13.967|0.004
strncpy (GNU libc 2.39)|104|9.626|9.677|9.688|9.675|0.114|10.012|0.011
strncpy (LI-PaRAD)|105|6.931|6.938|6.945|6.938|0.046|14.095|0.007
strncpy (GNU libc 2.39)|105|9.967|9.974|9.981|9.974|0.029|9.804|0.003
strncpy (LI-PaRAD)|106|6.931|6.938|6.948|6.938|0.045|14.229|0.006
strncpy (GNU libc 2.39)|106|9.969|9.975|9.986|9.975|0.026|9.897|0.003
strncpy (LI-PaRAD)|107|6.931|6.937|6.947|6.938|0.049|14.364|0.007
strncpy (GNU libc 2.39)|107|9.964|9.975|9.984|9.975|0.029|9.99|0.003
strncpy (LI-PaRAD)|108|6.931|6.935|6.943|6.935|0.032|14.504|0.005
strncpy (GNU libc 2.39)|108|9.625|9.677|9.706|9.673|0.134|10.398|0.014
strncpy (LI-PaRAD)|109|6.931|6.937|6.946|6.937|0.047|14.633|0.007
strncpy (GNU libc 2.39)|109|9.938|9.974|9.982|9.974|0.045|10.178|0.005
strncpy (LI-PaRAD)|110|6.931|6.937|6.947|6.938|0.047|14.766|0.007
strncpy (GNU libc 2.39)|110|9.959|9.974|9.985|9.974|0.036|10.271|0.004
strncpy (LI-PaRAD)|111|6.931|6.938|6.978|6.938|0.074|14.9|0.011
strncpy (GNU libc 2.39)|111|9.962|9.972|9.999|9.972|0.043|10.366|0.004
strncpy (LI-PaRAD)|112|6.931|6.935|6.964|6.935|0.055|15.041|0.008
strncpy (GNU libc 2.39)|112|9.433|9.539|9.558|9.523|0.309|10.954|0.034
strncpy (LI-PaRAD)|113|6.931|6.935|6.943|6.935|0.033|15.176|0.005
strncpy (GNU libc 2.39)|113|10.452|10.502|11.253|10.507|0.728|10.017|0.068
strncpy (LI-PaRAD)|114|6.931|6.935|6.947|6.935|0.034|15.31|0.005
strncpy (GNU libc 2.39)|114|10.455|10.501|10.533|10.501|0.144|10.11|0.015
strncpy (LI-PaRAD)|115|6.93|6.935|6.938|6.935|0.03|15.444|0.005
strncpy (GNU libc 2.39)|115|10.472|10.502|10.531|10.504|0.13|10.197|0.013
strncpy (LI-PaRAD)|116|6.931|6.935|6.944|6.935|0.033|15.578|0.005
strncpy (GNU libc 2.39)|116|10.011|10.085|10.14|10.081|0.295|10.717|0.032
strncpy (LI-PaRAD)|117|6.931|6.935|6.938|6.935|0.029|15.713|0.004
strncpy (GNU libc 2.39)|117|10.451|10.503|10.554|10.503|0.132|10.375|0.014
strncpy (LI-PaRAD)|118|6.931|6.935|6.942|6.935|0.032|15.847|0.005
strncpy (GNU libc 2.39)|118|10.462|10.505|10.532|10.503|0.132|10.463|0.014
strncpy (LI-PaRAD)|119|6.93|6.935|6.942|6.935|0.033|15.982|0.005
strncpy (GNU libc 2.39)|119|10.475|10.502|10.529|10.501|0.125|10.554|0.013
strncpy (LI-PaRAD)|120|6.931|6.935|6.942|6.935|0.03|16.116|0.005
strncpy (GNU libc 2.39)|120|10.01|10.107|10.161|10.102|0.332|11.063|0.037
strncpy (LI-PaRAD)|121|6.931|6.935|7.275|6.938|0.49|16.243|0.076
strncpy (GNU libc 2.39)|121|10.482|10.516|10.542|10.517|0.129|10.715|0.014
strncpy (LI-PaRAD)|122|6.931|6.935|6.94|6.935|0.032|16.384|0.005
strncpy (GNU libc 2.39)|122|10.426|10.462|10.489|10.461|0.084|10.861|0.009
strncpy (LI-PaRAD)|123|6.93|6.935|6.949|6.935|0.04|16.518|0.007
strncpy (GNU libc 2.39)|123|10.477|10.516|10.546|10.516|0.129|10.893|0.014
strncpy (LI-PaRAD)|124|6.93|6.935|6.943|6.935|0.034|16.652|0.006
strncpy (GNU libc 2.39)|124|9.995|10.091|10.166|10.087|0.393|11.449|0.045
strncpy (LI-PaRAD)|125|6.931|6.935|6.943|6.935|0.031|16.787|0.005
strncpy (GNU libc 2.39)|125|10.479|10.519|10.569|10.518|0.134|11.069|0.015
strncpy (LI-PaRAD)|126|6.93|6.935|6.967|6.935|0.055|16.921|0.009
strncpy (GNU libc 2.39)|126|10.403|10.46|10.479|10.459|0.098|11.219|0.011
strncpy (LI-PaRAD)|127|6.931|6.934|6.942|6.935|0.031|17.056|0.005
strncpy (GNU libc 2.39)|127|10.485|10.515|10.544|10.515|0.147|11.249|0.016
strncpy (LI-PaRAD)|128|6.931|6.935|6.944|6.935|0.034|17.19|0.006
strncpy (GNU libc 2.39)|128|9.848|9.97|10.044|9.965|0.416|11.963|0.05
