        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
         memcpy (Arm OR 23.01) |          55 |          2.678 |          2.714 |          2.735 |          2.711 |          0.461 |         18.893 |          0.087 |
             memcpy (LI-PaRAD) |          55 |          2.694 |          2.697 |          2.886 |          2.699 |          0.700 |         18.982 |          0.125 |      +0.47%
         memcpy (Arm OR 23.01) |          56 |          2.695 |          2.713 |          2.717 |          2.713 |          0.113 |         19.225 |          0.022 |
             memcpy (LI-PaRAD) |          56 |          2.694 |          2.697 |          2.730 |          2.697 |          0.141 |         19.338 |          0.027 |      +0.59%
         memcpy (Arm OR 23.01) |          57 |          2.646 |          2.694 |          2.716 |          2.690 |          0.639 |         19.732 |          0.127 |
             memcpy (LI-PaRAD) |          57 |          2.694 |          2.696 |          2.886 |          2.698 |          0.702 |         19.673 |          0.129 |      -0.30%
         memcpy (Arm OR 23.01) |          58 |          2.647 |          2.691 |          2.728 |          2.687 |          0.735 |         20.104 |          0.148 |
             memcpy (LI-PaRAD) |          58 |          2.694 |          2.696 |          2.701 |          2.697 |          0.072 |         20.031 |          0.014 |      -0.36%
         memcpy (Arm OR 23.01) |          59 |          2.645 |          2.689 |          2.873 |          2.688 |          0.985 |         20.445 |          0.196 |
             memcpy (LI-PaRAD) |          59 |          2.694 |          2.696 |          2.701 |          2.697 |          0.079 |         20.376 |          0.016 |      -0.33%
         memcpy (Arm OR 23.01) |          60 |          2.671 |          2.700 |          2.719 |          2.699 |          0.459 |         20.708 |          0.095 |
             memcpy (LI-PaRAD) |          60 |          2.694 |          2.697 |          2.701 |          2.697 |          0.070 |         20.722 |          0.015 |      +0.07%
         memcpy (Arm OR 23.01) |          61 |          2.641 |          2.694 |          2.895 |          2.688 |          1.081 |         21.135 |          0.221 |
             memcpy (LI-PaRAD) |          61 |          2.694 |          2.697 |          2.701 |          2.697 |          0.070 |         21.067 |          0.015 |      -0.31%
         memcpy (Arm OR 23.01) |          62 |          2.646 |          2.700 |          2.717 |          2.692 |          0.755 |         21.452 |          0.163 |
             memcpy (LI-PaRAD) |          62 |          2.694 |          2.697 |          2.702 |          2.697 |          0.072 |         21.412 |          0.015 |      -0.18%
         memcpy (Arm OR 23.01) |          63 |          2.644 |          2.692 |          2.869 |          2.687 |          1.056 |         21.841 |          0.225 |
             memcpy (LI-PaRAD) |          63 |          2.694 |          2.697 |          2.701 |          2.697 |          0.074 |         21.758 |          0.016 |      -0.37%
         memcpy (Arm OR 23.01) |          64 |          2.649 |          2.654 |          2.692 |          2.655 |          0.166 |         22.452 |          0.037 |
             memcpy (LI-PaRAD) |          64 |          2.753 |          3.051 |          3.234 |          3.008 |          3.154 |         19.837 |          0.649 |     -11.74%
         memcpy (Arm OR 23.01) |          65 |          3.446 |          3.491 |          3.518 |          3.489 |          0.495 |         17.349 |          0.086 |
