        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
             memcmp (LI-PaRAD) |          54 |          4.427 |          4.430 |          4.435 |          4.430 |          0.040 |         11.352 |          0.005 |      +7.98%
         memcmp (Arm OR 23.01) |          55 |          4.781 |          4.783 |          4.951 |          4.788 |          0.593 |         10.698 |          0.061 |
             memcmp (LI-PaRAD) |          55 |          4.428 |          4.430 |          4.435 |          4.430 |          0.041 |         11.562 |          0.005 |      +8.08%
         memcmp (Arm OR 23.01) |          56 |          4.774 |          4.788 |          4.815 |          4.787 |          0.212 |         10.895 |          0.023 |
             memcmp (LI-PaRAD) |          56 |          4.331 |          4.334 |          4.340 |          4.334 |          0.041 |         12.033 |          0.005 |     +10.45%
         memcmp (Arm OR 23.01) |          57 |          4.774 |          4.785 |          4.812 |          4.787 |          0.203 |         11.089 |          0.022 |
             memcmp (LI-PaRAD) |          57 |          4.332 |          4.334 |          4.339 |          4.334 |          0.041 |         12.248 |          0.005 |     +10.45%
         memcmp (Arm OR 23.01) |          58 |          4.774 |          4.789 |          4.810 |          4.788 |          0.199 |         11.282 |          0.022 |
             memcmp (LI-PaRAD) |          58 |          4.331 |          4.334 |          4.338 |          4.334 |          0.041 |         12.463 |          0.005 |     +10.47%
         memcmp (Arm OR 23.01) |          59 |          4.774 |          4.790 |          4.817 |          4.790 |          0.251 |         11.472 |          0.029 |
             memcmp (LI-PaRAD) |          59 |          4.331 |          4.334 |          4.340 |          4.334 |          0.042 |         12.678 |          0.005 |     +10.51%
         memcmp (Arm OR 23.01) |          60 |          4.774 |          4.785 |          4.825 |          4.788 |          0.240 |         11.671 |          0.028 |
             memcmp (LI-PaRAD) |          60 |          4.331 |          4.334 |          4.340 |          4.334 |          0.041 |         12.893 |          0.005 |     +10.47%
         memcmp (Arm OR 23.01) |          61 |          4.774 |          4.790 |          4.817 |          4.788 |          0.216 |         11.865 |          0.026 |
             memcmp (LI-PaRAD) |          61 |          4.331 |          4.334 |          4.339 |          4.334 |          0.040 |         13.108 |          0.005 |     +10.48%
         memcmp (Arm OR 23.01) |          62 |          4.775 |          4.790 |          4.818 |          4.791 |          0.226 |         12.051 |          0.027 |
