ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strrchr (GNU libc 2.39)|68|5.005|5.008|5.041|5.009|0.077|12.644|0.01
strrchr (Arm OR 23.01)|68|13.864|13.869|13.871|13.869|0.013|4.566|0.001
strrchr (LI-PaRAD)|69|7.874|8.09|8.095|8.082|0.516|7.952|0.042
strrchr (GNU libc 2.39)|69|5.005|5.008|5.026|5.008|0.054|12.831|0.007
strrchr (Arm OR 23.01)|69|13.863|13.869|13.873|13.869|0.012|4.634|0.001
strrchr (LI-PaRAD)|70|7.69|8.09|8.135|8.084|0.557|8.065|0.047
strrchr (GNU libc 2.39)|70|4.853|4.859|5.011|4.916|1.511|13.265|0.199
strrchr (Arm OR 23.01)|70|13.864|13.869|13.897|13.869|0.024|4.701|0.001
strrchr (LI-PaRAD)|71|7.878|8.09|8.097|8.086|0.368|8.178|0.031
strrchr (GNU libc 2.39)|71|5.004|5.008|5.014|5.008|0.043|13.203|0.006
strrchr (Arm OR 23.01)|71|13.865|13.869|13.874|13.869|0.013|4.768|0.001
strrchr (LI-PaRAD)|72|7.877|8.09|8.094|8.08|0.518|8.299|0.044
strrchr (GNU libc 2.39)|72|5.005|5.008|5.013|5.008|0.04|13.389|0.005
strrchr (Arm OR 23.01)|72|13.864|13.869|13.873|13.869|0.011|4.835|0.001
strrchr (LI-PaRAD)|73|7.875|8.09|8.094|8.078|0.564|8.417|0.048
strrchr (GNU libc 2.39)|73|5.005|5.008|5.017|5.008|0.048|13.575|0.007
strrchr (Arm OR 23.01)|73|13.864|13.869|13.874|13.869|0.012|4.902|0.001
strrchr (LI-PaRAD)|74|8.047|8.09|8.098|8.09|0.056|8.519|0.005
strrchr (GNU libc 2.39)|74|5.005|5.008|5.042|5.008|0.08|13.76|0.011
strrchr (Arm OR 23.01)|74|13.864|13.869|13.901|13.869|0.027|4.969|0.001
strrchr (LI-PaRAD)|75|7.878|8.09|8.096|8.087|0.316|8.638|0.028
strrchr (GNU libc 2.39)|75|5.005|5.008|5.019|5.008|0.046|13.947|0.006
strrchr (Arm OR 23.01)|75|13.862|13.869|13.871|13.869|0.012|5.037|0.001
strrchr (LI-PaRAD)|76|7.882|8.09|8.095|8.088|0.258|8.752|0.023
strrchr (GNU libc 2.39)|76|5.005|5.008|5.016|5.008|0.045|14.133|0.006
strrchr (Arm OR 23.01)|76|13.864|13.868|13.874|13.868|0.014|5.104|0.001
strrchr (LI-PaRAD)|77|7.877|8.09|8.1|8.086|0.366|8.869|0.033
strrchr (GNU libc 2.39)|77|5.005|5.008|5.012|5.008|0.042|14.319|0.006
strrchr (Arm OR 23.01)|77|13.865|13.869|13.895|13.869|0.022|5.171|0.001
strrchr (LI-PaRAD)|78|7.877|8.09|8.096|8.086|0.333|8.984|0.031
strrchr (GNU libc 2.39)|78|5.005|5.008|5.013|5.008|0.041|14.505|0.006
strrchr (Arm OR 23.01)|78|13.864|13.869|13.872|13.869|0.013|5.238|0.001
strrchr (LI-PaRAD)|79|7.877|8.09|8.1|8.082|0.512|9.104|0.048
strrchr (GNU libc 2.39)|79|5.005|5.008|5.017|5.008|0.045|14.691|0.007
strrchr (Arm OR 23.01)|79|13.864|13.869|13.873|13.869|0.013|5.305|0.001
strrchr (LI-PaRAD)|80|7.876|8.09|8.096|8.086|0.366|9.214|0.035
strrchr (GNU libc 2.39)|80|5.495|5.651|5.79|5.65|1.29|13.188|0.17
strrchr (Arm OR 23.01)|80|13.863|13.869|13.872|13.869|0.013|5.372|0.001
strrchr (LI-PaRAD)|81|7.874|8.09|8.108|8.085|0.375|9.331|0.036
strrchr (GNU libc 2.39)|81|5.491|5.643|5.794|5.631|1.348|13.4|0.18
strrchr (Arm OR 23.01)|81|13.863|13.869|13.897|13.869|0.024|5.439|0.001
strrchr (LI-PaRAD)|82|7.873|8.09|8.095|8.087|0.269|9.443|0.026
strrchr (GNU libc 2.39)|82|5.492|5.682|5.794|5.662|1.238|13.49|0.168
strrchr (Arm OR 23.01)|82|13.864|13.869|13.871|13.868|0.012|5.507|0.001
strrchr (LI-PaRAD)|83|7.875|8.09|8.095|8.083|0.46|9.564|0.045
strrchr (GNU libc 2.39)|83|5.491|5.645|5.793|5.642|1.224|13.702|0.168
strrchr (Arm OR 23.01)|83|13.865|13.869|13.872|13.869|0.011|5.574|0.001
strrchr (LI-PaRAD)|84|7.877|8.09|8.094|8.088|0.262|9.673|0.026
strrchr (GNU libc 2.39)|84|5.49|5.679|5.789|5.67|1.383|13.801|0.191
strrchr (Arm OR 23.01)|84|13.863|13.868|13.872|13.868|0.012|5.641|0.001
strrchr (LI-PaRAD)|85|7.679|8.09|8.096|8.076|0.741|9.803|0.075
strrchr (GNU libc 2.39)|85|5.49|5.637|5.785|5.636|1.451|14.049|0.204
strrchr (Arm OR 23.01)|85|13.864|13.869|13.873|13.869|0.013|5.708|0.001
strrchr (LI-PaRAD)|86|7.878|8.09|8.096|8.07|0.762|9.925|0.077
strrchr (GNU libc 2.39)|86|5.518|5.68|5.794|5.682|1.103|14.097|0.156
strrchr (Arm OR 23.01)|86|13.863|13.869|13.871|13.869|0.011|5.775|0.001
strrchr (LI-PaRAD)|87|7.875|8.09|8.097|8.084|0.447|10.023|0.046
strrchr (GNU libc 2.39)|87|5.491|5.679|5.791|5.668|1.375|14.299|0.197
strrchr (Arm OR 23.01)|87|13.864|13.869|13.872|13.869|0.012|5.842|0.001
strrchr (LI-PaRAD)|88|7.903|8.09|8.103|8.088|0.233|10.133|0.024
strrchr (GNU libc 2.39)|88|5.488|5.678|5.792|5.654|1.525|14.5|0.222
strrchr (Arm OR 23.01)|88|13.864|13.869|13.9|13.869|0.026|5.909|0.002
strrchr (LI-PaRAD)|89|7.881|8.09|8.094|8.084|0.4|10.253|0.042
strrchr (GNU libc 2.39)|89|5.505|5.671|5.784|5.66|1.142|14.648|0.167
strrchr (Arm OR 23.01)|89|13.863|13.869|13.872|13.869|0.012|5.977|0.001
strrchr (LI-PaRAD)|90|7.878|8.09|8.096|8.083|0.419|10.37|0.044
strrchr (GNU libc 2.39)|90|5.49|5.668|5.788|5.657|1.338|14.82|0.199
strrchr (Arm OR 23.01)|90|13.864|13.869|13.873|13.869|0.012|6.044|0.001
strrchr (LI-PaRAD)|91|7.882|8.09|8.12|8.086|0.362|10.481|0.039
strrchr (GNU libc 2.39)|91|5.492|5.632|5.795|5.633|1.433|15.049|0.215
strrchr (Arm OR 23.01)|91|13.864|13.869|13.874|13.869|0.012|6.111|0.001
strrchr (LI-PaRAD)|92|7.875|8.09|8.093|8.081|0.513|10.603|0.056
strrchr (GNU libc 2.39)|92|5.491|5.663|5.792|5.663|1.443|15.133|0.218
strrchr (Arm OR 23.01)|92|13.864|13.869|13.899|13.869|0.024|6.178|0.001
strrchr (LI-PaRAD)|93|7.88|8.09|8.097|8.083|0.438|10.715|0.048
strrchr (GNU libc 2.39)|93|5.487|5.661|5.786|5.646|1.447|15.343|0.223
strrchr (Arm OR 23.01)|93|13.864|13.869|13.872|13.869|0.012|6.245|0.001
strrchr (LI-PaRAD)|94|7.881|8.09|8.096|8.088|0.257|10.824|0.029
strrchr (GNU libc 2.39)|94|5.491|5.658|5.787|5.659|1.212|15.471|0.187
strrchr (Arm OR 23.01)|94|13.865|13.869|13.872|13.869|0.011|6.312|0.001
strrchr (LI-PaRAD)|95|7.845|8.09|8.096|8.082|0.498|10.947|0.056
strrchr (GNU libc 2.39)|95|5.491|5.677|5.793|5.663|1.249|15.625|0.195
strrchr (Arm OR 23.01)|95|13.864|13.869|13.875|13.869|0.014|6.379|0.001
strrchr (LI-PaRAD)|96|9.635|9.671|9.811|9.677|0.346|9.239|0.032
strrchr (GNU libc 2.39)|96|6.086|6.089|6.095|6.089|0.028|14.683|0.004
strrchr (Arm OR 23.01)|96|16.561|16.565|16.572|16.565|0.013|5.397|0.001
strrchr (LI-PaRAD)|97|9.635|9.668|9.701|9.667|0.134|9.345|0.013
strrchr (GNU libc 2.39)|97|6.1|6.103|6.109|6.103|0.027|14.802|0.004
strrchr (Arm OR 23.01)|97|16.562|16.565|16.57|16.565|0.012|5.453|0.001
strrchr (LI-PaRAD)|98|9.635|9.665|9.701|9.665|0.152|9.443|0.014
strrchr (GNU libc 2.39)|98|6.098|6.103|6.107|6.103|0.028|14.956|0.004
strrchr (Arm OR 23.01)|98|16.562|16.565|16.573|16.565|0.014|5.51|0.001
strrchr (LI-PaRAD)|99|9.628|9.668|9.701|9.666|0.155|9.539|0.015
strrchr (GNU libc 2.39)|99|6.085|6.089|6.096|6.089|0.032|15.142|0.005
strrchr (Arm OR 23.01)|99|16.562|16.565|16.573|16.566|0.013|5.566|0.001
strrchr (LI-PaRAD)|100|9.632|9.73|9.824|9.723|0.384|9.579|0.037
