ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcpy (GNU libc 2.39)|64|4.504|4.508|24.511|9.066|80.228|10.27|4.67
strcpy (LI-PaRAD)|65|3.431|3.679|19.861|7.294|92.529|13.534|5.731
strcpy (Arm OR 23.01)|65|10.169|26.205|26.571|20.773|36.67|3.529|1.692
strcpy (GNU libc 2.39)|65|4.503|4.508|24.506|8.991|81.046|10.52|4.724
strcpy (LI-PaRAD)|66|3.406|3.753|19.858|7.476|91.305|13.492|5.855
strcpy (Arm OR 23.01)|66|9.989|26.221|26.48|20.443|37.862|3.664|1.755
strcpy (GNU libc 2.39)|66|4.504|4.509|20.519|9.1|79.913|10.582|4.837
strcpy (LI-PaRAD)|67|3.45|3.768|19.86|7.501|91.289|13.631|5.891
strcpy (Arm OR 23.01)|67|10.122|26.264|26.617|20.642|37.265|3.672|1.76
strcpy (GNU libc 2.39)|67|4.502|4.509|20.517|9.06|79.694|10.75|4.9
strcpy (LI-PaRAD)|68|3.432|3.678|19.859|7.265|92.963|14.273|6.051
strcpy (Arm OR 23.01)|68|10.039|26.231|26.529|20.643|37.183|3.723|1.779
strcpy (GNU libc 2.39)|68|4.503|4.508|20.517|8.981|80.016|10.948|4.934
strcpy (LI-PaRAD)|69|3.405|3.695|19.863|7.291|92.697|14.394|6.097
strcpy (Arm OR 23.01)|69|10.042|26.275|30.41|20.607|37.331|3.786|1.808
strcpy (GNU libc 2.39)|69|4.504|4.508|21.152|9.067|79.77|11.07|5.047
strcpy (LI-PaRAD)|70|3.464|3.755|20.384|7.325|92.22|14.467|6.115
strcpy (Arm OR 23.01)|70|10.169|26.234|26.577|20.672|36.793|3.82|1.83
strcpy (GNU libc 2.39)|70|4.502|4.509|20.516|8.867|80.006|11.35|5.054
strcpy (LI-PaRAD)|71|3.455|3.763|19.861|7.452|91.119|14.492|6.25
