ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcmp (Arm OR 23.01)|39|9.714|25.888|38.026|19.886|40.049|2.259|1.1
strcmp (GNU libc 2.39)|39|5.034|5.06|21.066|10.128|73.228|5.424|2.543
strcmp (LI-PaRAD)|40|6.162|6.187|22.221|12.351|63.396|4.354|2.131
strcmp (Arm OR 23.01)|40|9.618|25.707|26.045|19.639|39.849|2.351|1.15
strcmp (GNU libc 2.39)|40|6.251|6.275|22.327|12.727|61.752|4.212|2.102
strcmp (LI-PaRAD)|41|6.161|6.185|22.219|12.351|63.397|4.463|2.185
strcmp (Arm OR 23.01)|41|9.536|25.756|26.033|19.689|39.547|2.397|1.169
strcmp (GNU libc 2.39)|41|6.239|6.274|22.306|12.605|62.403|4.359|2.152
strcmp (LI-PaRAD)|42|6.161|6.177|22.23|12.349|63.411|4.573|2.239
strcmp (Arm OR 23.01)|42|9.615|25.746|26.027|19.603|39.85|2.472|1.207
strcmp (GNU libc 2.39)|42|6.242|6.26|22.265|12.595|62.445|4.471|2.209
strcmp (LI-PaRAD)|43|6.16|6.19|22.199|12.351|63.377|4.68|2.29
strcmp (Arm OR 23.01)|43|9.635|25.721|26.11|19.514|40.151|2.544|1.238
strcmp (GNU libc 2.39)|43|6.239|6.26|22.271|12.556|62.322|4.581|2.256
strcmp (LI-PaRAD)|44|6.159|6.188|22.201|12.309|63.269|4.794|2.34
strcmp (Arm OR 23.01)|44|9.682|25.727|26.084|19.769|39.19|2.558|1.25
strcmp (GNU libc 2.39)|44|6.248|6.259|22.273|12.554|62.335|4.689|2.31
strcmp (LI-PaRAD)|45|6.159|6.189|22.227|12.349|63.384|4.898|2.397
strcmp (Arm OR 23.01)|45|9.579|25.737|26.118|19.648|39.896|2.645|1.296
strcmp (GNU libc 2.39)|45|6.23|6.26|22.268|12.436|62.964|4.839|2.356
strcmp (LI-PaRAD)|46|6.16|6.187|22.22|12.349|63.398|5.008|2.452
strcmp (Arm OR 23.01)|46|9.57|25.726|26.094|19.681|39.423|2.689|1.315
strcmp (GNU libc 2.39)|46|6.232|6.264|22.283|12.557|62.32|4.9|2.413
strcmp (LI-PaRAD)|47|6.16|6.18|22.206|12.35|63.407|5.117|2.505
strcmp (Arm OR 23.01)|47|9.658|25.738|26.094|19.638|39.895|2.764|1.354
strcmp (GNU libc 2.39)|47|6.227|6.271|22.301|12.438|62.963|5.053|2.461
strcmp (LI-PaRAD)|48|6.161|6.169|30.165|12.428|64.139|5.222|2.567
