ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strlen (GNU libc 2.39)|81|4.209|4.223|20.233|8.657|83.163|13.954|6.363
strlen (LI-PaRAD)|82|3.464|3.674|19.817|7.275|92.789|17.157|7.264
strlen (Arm OR 23.01)|82|10.946|27.097|27.18|22.221|33.415|4.058|1.879
strlen (GNU libc 2.39)|82|4.212|4.223|20.231|8.341|84.305|14.407|6.29
strlen (LI-PaRAD)|83|3.464|3.682|19.823|7.288|92.619|17.307|7.324
strlen (Arm OR 23.01)|83|11.013|27.096|27.179|22.227|33.334|4.103|1.893
strlen (GNU libc 2.39)|83|4.21|4.223|20.233|8.34|84.302|14.583|6.367
strlen (LI-PaRAD)|84|3.464|3.676|19.81|7.242|92.417|17.563|7.409
strlen (Arm OR 23.01)|84|11.01|27.097|27.181|22.384|32.833|4.114|1.903
strlen (GNU libc 2.39)|84|4.206|4.223|20.235|8.341|84.308|14.758|6.444
strlen (LI-PaRAD)|85|3.464|3.677|19.818|7.292|92.909|17.763|7.521
strlen (Arm OR 23.01)|85|11.005|27.098|27.179|22.386|32.82|4.161|1.924
strlen (GNU libc 2.39)|85|4.21|4.223|20.235|8.5|83.741|14.785|6.599
strlen (LI-PaRAD)|86|3.464|3.678|19.822|7.099|92.877|18.108|7.445
strlen (Arm OR 23.01)|86|10.945|27.091|27.183|22.276|32.861|4.23|1.951
strlen (GNU libc 2.39)|86|4.206|4.223|20.233|8.421|83.217|14.979|6.646
strlen (LI-PaRAD)|87|3.464|3.676|19.816|7.272|92.951|18.243|7.734
strlen (Arm OR 23.01)|87|11.006|27.095|35.095|22.466|33.109|4.252|1.973
strlen (GNU libc 2.39)|87|4.209|4.224|20.235|8.302|84.018|15.292|6.656
strlen (LI-PaRAD)|88|3.464|3.677|19.818|7.298|92.716|18.34|7.76
strlen (Arm OR 23.01)|88|11.005|27.092|27.177|22.092|33.36|4.372|2.008
strlen (GNU libc 2.39)|88|4.208|4.223|20.237|8.341|84.305|15.461|6.751
strlen (LI-PaRAD)|89|3.464|3.664|19.822|7.281|92.983|18.641|7.9
strlen (Arm OR 23.01)|89|10.927|27.089|27.179|22.191|33.477|4.414|2.05
strlen (GNU libc 2.39)|89|4.2|4.223|20.244|8.46|83.49|15.493|6.895
strlen (LI-PaRAD)|90|3.464|3.679|19.816|7.446|92.083|18.595|8.064
strlen (Arm OR 23.01)|90|11.089|27.093|27.178|22.226|33.296|4.447|2.049
strlen (GNU libc 2.39)|90|4.206|4.223|20.236|8.301|84.03|15.823|6.888
strlen (LI-PaRAD)|91|3.464|3.696|19.818|7.297|92.641|18.957|8.022
strlen (Arm OR 23.01)|91|11.008|27.089|27.18|22.212|33.369|4.503|2.081
strlen (GNU libc 2.39)|91|4.206|4.223|28.217|8.46|86.124|15.969|7.014
strlen (LI-PaRAD)|92|3.466|3.703|19.819|7.453|91.713|18.918|8.191
strlen (Arm OR 23.01)|92|10.966|27.092|27.178|22.098|33.627|4.577|2.102
strlen (GNU libc 2.39)|92|4.211|4.223|20.232|8.5|83.74|16.002|7.143
strlen (LI-PaRAD)|93|3.464|3.678|19.821|7.288|92.827|19.431|8.23
strlen (Arm OR 23.01)|93|10.97|27.092|27.18|22.215|33.398|4.603|2.13
strlen (GNU libc 2.39)|93|4.21|4.223|20.233|8.301|84.029|16.351|7.118
strlen (LI-PaRAD)|94|3.464|3.669|27.619|7.317|94.244|19.691|8.345
strlen (Arm OR 23.01)|94|11.005|27.094|27.179|22.219|33.398|4.652|2.153
strlen (GNU libc 2.39)|94|4.206|4.224|20.234|8.499|83.747|16.353|7.299
strlen (LI-PaRAD)|95|3.465|3.677|19.816|7.452|92.045|19.601|8.494
strlen (Arm OR 23.01)|95|10.925|27.1|27.181|22.142|33.469|4.714|2.171
strlen (GNU libc 2.39)|95|4.206|4.223|20.232|8.499|83.751|16.528|7.378
strlen (LI-PaRAD)|96|3.849|4.598|20.838|8.901|81.324|15.796|7.184
strlen (Arm OR 23.01)|96|12.807|28.811|28.818|25.643|24.993|3.871|1.553
strlen (GNU libc 2.39)|96|4.527|4.62|20.626|9.231|78.143|14.994|6.883
strlen (LI-PaRAD)|97|3.853|4.661|20.813|8.891|81.528|16.027|7.322
strlen (Arm OR 23.01)|97|12.809|28.811|28.818|25.643|24.991|3.911|1.569
strlen (GNU libc 2.39)|97|4.531|4.621|20.631|9.198|79.047|15.239|6.923
strlen (LI-PaRAD)|98|3.849|4.635|20.853|8.879|81.561|16.223|7.421
strlen (Arm OR 23.01)|98|12.807|28.811|28.82|25.643|24.993|3.951|1.585
strlen (GNU libc 2.39)|98|4.526|4.619|20.628|9.152|78.916|15.433|6.995
strlen (LI-PaRAD)|99|3.849|4.715|20.774|8.926|80.092|16.037|7.249
strlen (Arm OR 23.01)|99|12.807|28.811|28.82|25.525|25.312|4.014|1.606
strlen (GNU libc 2.39)|99|4.522|4.62|21.672|9.256|79.698|15.562|7.1
strlen (LI-PaRAD)|100|3.884|4.623|20.811|8.884|81.045|16.433|7.453
strlen (Arm OR 23.01)|100|12.807|28.812|28.82|25.802|24.357|3.992|1.586
strlen (GNU libc 2.39)|100|4.519|4.62|20.626|9.152|78.939|15.754|7.142
strlen (LI-PaRAD)|101|3.852|4.712|20.799|8.956|80.068|16.296|7.35
strlen (Arm OR 23.01)|101|12.806|28.811|28.818|25.643|24.993|4.072|1.633
strlen (GNU libc 2.39)|101|4.519|4.618|20.63|9.193|79.102|15.887|7.22
