        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          50 |          5.100 |          5.104 |          5.121 |          5.104 |          0.051 |          9.123 |          0.005 |
             memcmp (LI-PaRAD) |          50 |          4.428 |          4.432 |          4.754 |          4.484 |          1.845 |         10.387 |          0.187 |     +13.82%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          51 |          5.101 |          5.104 |          5.115 |          5.104 |          0.044 |          9.305 |          0.004 |
             memcmp (LI-PaRAD) |          51 |          4.427 |          4.437 |          4.803 |          4.508 |          2.223 |         10.542 |          0.229 |     +13.24%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          52 |          5.102 |          5.104 |          5.109 |          5.104 |          0.038 |          9.488 |          0.004 |
             memcmp (LI-PaRAD) |          52 |          4.428 |          4.431 |          4.747 |          4.489 |          1.933 |         10.793 |          0.204 |     +13.72%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          53 |          5.101 |          5.104 |          5.116 |          5.105 |          0.048 |          9.669 |          0.005 |
             memcmp (LI-PaRAD) |          53 |          4.428 |          4.433 |          4.779 |          4.510 |          2.228 |         10.950 |          0.240 |     +13.19%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          54 |          5.101 |          5.104 |          5.146 |          5.105 |          0.112 |          9.851 |          0.011 |
             memcmp (LI-PaRAD) |          54 |          4.428 |          4.434 |          4.753 |          4.504 |          2.150 |         11.171 |          0.235 |     +13.34%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          55 |          5.101 |          5.104 |          5.115 |          5.105 |          0.045 |         10.035 |          0.005 |
             memcmp (LI-PaRAD) |          55 |          4.428 |          4.434 |          4.752 |          4.499 |          2.007 |         11.390 |          0.224 |     +13.46%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          56 |          5.100 |          5.104 |          5.113 |          5.104 |          0.041 |         10.218 |          0.004 |
             memcmp (LI-PaRAD) |          56 |          4.332 |          4.441 |          4.809 |          4.471 |          2.914 |         11.674 |          0.331 |     +14.16%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          57 |          5.101 |          5.104 |          5.112 |          5.104 |          0.040 |         10.400 |          0.004 |
             memcmp (LI-PaRAD) |          57 |          4.332 |          4.463 |          4.799 |          4.477 |          2.397 |         11.865 |          0.280 |     +14.02%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          58 |          5.101 |          5.104 |          5.113 |          5.104 |          0.043 |         10.582 |          0.005 |
             memcmp (LI-PaRAD) |          58 |          4.332 |          4.467 |          4.780 |          4.482 |          2.261 |         12.058 |          0.269 |     +13.88%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          59 |          5.100 |          5.104 |          5.107 |          5.104 |          0.037 |         10.765 |          0.004 |
             memcmp (LI-PaRAD) |          59 |          4.333 |          4.439 |          4.824 |          4.455 |          2.427 |         12.340 |          0.291 |     +14.56%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          60 |          5.100 |          5.105 |          5.107 |          5.104 |          0.038 |         10.947 |          0.004 |
             memcmp (LI-PaRAD) |          60 |          4.332 |          4.465 |          4.857 |          4.474 |          2.644 |         12.500 |          0.326 |     +14.10%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          61 |          5.101 |          5.104 |          5.108 |          5.105 |          0.040 |         11.129 |          0.005 |
             memcmp (LI-PaRAD) |          61 |          4.332 |          4.444 |          4.805 |          4.460 |          2.307 |         12.745 |          0.287 |     +14.46%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          62 |          5.100 |          5.104 |          5.112 |          5.104 |          0.041 |         11.312 |          0.005 |
             memcmp (LI-PaRAD) |          62 |          4.332 |          4.492 |          4.750 |          4.501 |          2.263 |         12.835 |          0.288 |     +13.40%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          63 |          5.100 |          5.104 |          5.111 |          5.104 |          0.041 |         11.495 |          0.005 |
             memcmp (LI-PaRAD) |          63 |          4.332 |          4.467 |          4.805 |          4.471 |          2.241 |         13.129 |          0.290 |     +14.16%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          64 |          5.101 |          5.104 |          5.112 |          5.104 |          0.041 |         11.677 |          0.005 |
             memcmp (LI-PaRAD) |          64 |          4.332 |          4.472 |          4.809 |          4.486 |          2.425 |         13.294 |          0.318 |     +13.78%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          65 |          6.931 |          6.934 |          6.937 |          6.934 |          0.027 |          8.730 |          0.002 |
             memcmp (LI-PaRAD) |          65 |          5.872 |          5.913 |          5.981 |          5.916 |          0.463 |         10.233 |          0.047 |     +17.22%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          66 |          6.931 |          6.935 |          6.943 |          6.934 |          0.029 |          8.864 |          0.003 |
             memcmp (LI-PaRAD) |          66 |          5.872 |          5.913 |          5.971 |          5.918 |          0.438 |         10.387 |          0.045 |     +17.18%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          67 |          6.931 |          6.934 |          6.947 |          6.934 |          0.033 |          8.999 |          0.003 |
             memcmp (LI-PaRAD) |          67 |          5.871 |          5.929 |          5.972 |          5.927 |          0.418 |         10.528 |          0.044 |     +16.99%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          68 |          6.931 |          6.935 |          6.992 |          6.935 |          0.088 |          9.132 |          0.008 |
             memcmp (LI-PaRAD) |          68 |          5.871 |          5.931 |          5.971 |          5.926 |          0.393 |         10.688 |          0.042 |     +17.04%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          69 |          6.931 |          6.935 |          6.959 |          6.935 |          0.045 |          9.267 |          0.004 |
             memcmp (LI-PaRAD) |          69 |          5.872 |          5.913 |          5.971 |          5.916 |          0.372 |         10.863 |          0.040 |     +17.23%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          70 |          6.931 |          6.935 |          6.952 |          6.935 |          0.042 |          9.401 |          0.004 |
             memcmp (LI-PaRAD) |          70 |          5.871 |          5.922 |          5.972 |          5.922 |          0.446 |         11.009 |          0.049 |     +17.10%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          71 |          6.931 |          6.935 |          6.941 |          6.934 |          0.031 |          9.536 |          0.003 |
             memcmp (LI-PaRAD) |          71 |          5.871 |          5.921 |          5.971 |          5.922 |          0.430 |         11.167 |          0.048 |     +17.10%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          72 |          6.931 |          6.934 |          6.946 |          6.934 |          0.033 |          9.670 |          0.003 |
             memcmp (LI-PaRAD) |          72 |          5.875 |          5.926 |          5.974 |          5.925 |          0.482 |         11.318 |          0.055 |     +17.03%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          73 |          6.820 |          6.838 |          6.907 |          6.842 |          0.311 |          9.936 |          0.031 |
             memcmp (LI-PaRAD) |          73 |          5.775 |          5.799 |          6.130 |          5.847 |          1.434 |         11.630 |          0.165 |     +17.02%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          74 |          6.931 |          6.934 |          6.938 |          6.934 |          0.028 |          9.939 |          0.003 |
             memcmp (LI-PaRAD) |          74 |          5.873 |          5.931 |          5.973 |          5.925 |          0.420 |         11.632 |          0.049 |     +17.03%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          75 |          6.823 |          6.848 |          6.907 |          6.852 |          0.300 |         10.194 |          0.031 |
             memcmp (LI-PaRAD) |          75 |          5.775 |          5.799 |          6.254 |          5.850 |          1.506 |         11.943 |          0.176 |     +17.13%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          76 |          6.931 |          6.935 |          6.947 |          6.935 |          0.034 |         10.207 |          0.003 |
             memcmp (LI-PaRAD) |          76 |          5.873 |          5.931 |          5.973 |          5.926 |          0.427 |         11.945 |          0.051 |     +17.03%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          77 |          6.821 |          6.835 |          6.898 |          6.841 |          0.268 |         10.483 |          0.028 |
             memcmp (LI-PaRAD) |          77 |          5.774 |          5.780 |          6.108 |          5.833 |          1.296 |         12.297 |          0.157 |     +17.28%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          78 |          6.931 |          6.934 |          6.943 |          6.934 |          0.033 |         10.476 |          0.003 |
             memcmp (LI-PaRAD) |          78 |          5.871 |          5.914 |          5.972 |          5.915 |          0.423 |         12.281 |          0.052 |     +17.23%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          79 |          6.821 |          6.824 |          6.831 |          6.824 |          0.028 |         10.782 |          0.003 |
             memcmp (LI-PaRAD) |          79 |          5.775 |          5.798 |          6.087 |          5.845 |          1.369 |         12.590 |          0.170 |     +16.75%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
