ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strncmp (Arm OR 23.01)|98|21.182|21.187|21.192|21.187|0.01|4.308|0.0
strncmp (LI-PaRAD)|99|13.479|13.536|13.65|13.528|0.332|6.816|0.023
strncmp (GNU libc 2.39)|99|15.983|16.007|16.108|16.009|0.077|5.759|0.004
strncmp (Arm OR 23.01)|99|21.179|21.187|21.213|21.187|0.017|4.352|0.001
strncmp (LI-PaRAD)|100|14.003|14.06|14.069|14.047|0.127|6.63|0.008
strncmp (GNU libc 2.39)|100|16.204|16.21|16.219|16.21|0.015|5.745|0.001
strncmp (Arm OR 23.01)|100|21.567|21.572|21.578|21.572|0.01|4.317|0.0
strncmp (LI-PaRAD)|101|13.95|14.035|14.07|14.039|0.162|6.7|0.011
strncmp (GNU libc 2.39)|101|16.135|16.244|16.425|16.259|0.23|5.785|0.013
strncmp (Arm OR 23.01)|101|21.566|21.572|21.596|21.572|0.015|4.36|0.001
strncmp (LI-PaRAD)|102|13.997|14.059|14.089|14.052|0.108|6.76|0.007
strncmp (GNU libc 2.39)|102|16.15|16.181|16.224|16.181|0.054|5.871|0.003
strncmp (Arm OR 23.01)|102|21.567|21.572|21.613|21.572|0.021|4.404|0.001
strncmp (LI-PaRAD)|103|13.999|14.061|14.068|14.055|0.097|6.825|0.007
strncmp (GNU libc 2.39)|103|16.171|16.247|16.319|16.248|0.105|5.904|0.006
strncmp (Arm OR 23.01)|103|21.567|21.572|21.599|21.573|0.016|4.447|0.001
strncmp (LI-PaRAD)|104|14.006|14.059|14.067|14.052|0.107|6.893|0.007
strncmp (GNU libc 2.39)|104|16.2|16.208|16.217|16.208|0.02|5.976|0.001
strncmp (Arm OR 23.01)|104|21.566|21.572|21.576|21.572|0.01|4.49|0.0
strncmp (LI-PaRAD)|105|13.48|13.581|13.726|13.582|0.435|7.2|0.031
strncmp (GNU libc 2.39)|105|16.914|17.086|17.167|17.086|0.13|5.723|0.007
strncmp (Arm OR 23.01)|105|21.182|21.187|21.191|21.187|0.011|4.616|0.001
strncmp (LI-PaRAD)|106|13.964|14.044|14.068|14.043|0.148|7.03|0.01
strncmp (GNU libc 2.39)|106|17.299|17.313|17.409|17.317|0.108|5.701|0.006
strncmp (Arm OR 23.01)|106|21.567|21.572|21.585|21.572|0.012|4.576|0.001
strncmp (LI-PaRAD)|107|13.997|14.058|14.069|14.049|0.126|7.093|0.009
strncmp (GNU libc 2.39)|107|17.348|17.37|17.377|17.367|0.045|5.738|0.003
strncmp (Arm OR 23.01)|107|21.566|21.572|21.58|21.572|0.011|4.619|0.001
strncmp (LI-PaRAD)|108|13.979|14.047|14.065|14.046|0.112|7.161|0.008
strncmp (GNU libc 2.39)|108|17.244|17.303|17.433|17.31|0.195|5.811|0.011
strncmp (Arm OR 23.01)|108|21.568|21.572|21.578|21.572|0.01|4.663|0.0
strncmp (LI-PaRAD)|109|14.025|14.061|14.068|14.057|0.08|7.222|0.006
strncmp (GNU libc 2.39)|109|17.355|17.371|17.378|17.371|0.02|5.844|0.001
strncmp (Arm OR 23.01)|109|21.567|21.572|21.579|21.572|0.011|4.706|0.0
strncmp (LI-PaRAD)|110|14.004|14.061|14.066|14.053|0.1|7.29|0.007
strncmp (GNU libc 2.39)|110|17.025|17.261|17.315|17.255|0.226|5.937|0.013
strncmp (Arm OR 23.01)|110|21.567|21.573|21.597|21.573|0.015|4.749|0.001
strncmp (LI-PaRAD)|111|13.964|14.06|14.067|14.049|0.136|7.358|0.01
strncmp (GNU libc 2.39)|111|17.264|17.305|17.342|17.305|0.045|5.974|0.003
strncmp (Arm OR 23.01)|111|21.567|21.573|21.579|21.572|0.011|4.792|0.001
strncmp (LI-PaRAD)|112|13.481|13.58|13.742|13.581|0.421|7.68|0.032
strncmp (GNU libc 2.39)|112|17.06|17.067|17.076|17.067|0.02|6.112|0.001
strncmp (Arm OR 23.01)|112|21.182|21.187|21.21|21.187|0.016|4.923|0.001
strncmp (LI-PaRAD)|113|13.48|13.567|13.689|13.563|0.36|7.759|0.028
strncmp (GNU libc 2.39)|113|18.15|18.227|18.305|18.225|0.157|5.775|0.009
strncmp (Arm OR 23.01)|113|21.182|21.187|21.191|21.187|0.01|4.967|0.001
strncmp (LI-PaRAD)|114|13.479|13.539|13.706|13.552|0.359|7.834|0.028
strncmp (GNU libc 2.39)|114|17.641|18.194|18.255|18.138|0.761|5.854|0.045
strncmp (Arm OR 23.01)|114|21.183|21.187|21.192|21.187|0.01|5.011|0.001
strncmp (LI-PaRAD)|115|13.973|14.06|14.066|14.05|0.122|7.623|0.009
strncmp (GNU libc 2.39)|115|18.272|18.473|18.519|18.454|0.244|5.804|0.014
strncmp (Arm OR 23.01)|115|21.567|21.572|21.576|21.572|0.009|4.965|0.0
strncmp (LI-PaRAD)|116|13.483|13.584|13.77|13.596|0.464|7.946|0.037
strncmp (GNU libc 2.39)|116|17.431|17.927|18.246|17.906|0.824|6.034|0.05
strncmp (Arm OR 23.01)|116|21.182|21.187|21.192|21.187|0.011|5.099|0.001
strncmp (LI-PaRAD)|117|13.479|13.576|13.732|13.571|0.43|8.029|0.035
strncmp (GNU libc 2.39)|117|18.208|18.265|18.337|18.262|0.171|5.967|0.01
strncmp (Arm OR 23.01)|117|21.182|21.186|21.192|21.187|0.011|5.143|0.001
strncmp (LI-PaRAD)|118|13.48|13.581|13.721|13.582|0.388|8.091|0.031
strncmp (GNU libc 2.39)|118|17.555|17.945|18.281|17.964|1.03|6.118|0.063
strncmp (Arm OR 23.01)|118|21.182|21.187|21.194|21.187|0.011|5.187|0.001
strncmp (LI-PaRAD)|119|13.479|13.594|13.867|13.598|0.501|8.151|0.041
strncmp (GNU libc 2.39)|119|18.21|18.275|18.374|18.277|0.163|6.064|0.01
strncmp (Arm OR 23.01)|119|21.183|21.188|21.215|21.189|0.017|5.23|0.001
strncmp (LI-PaRAD)|120|13.998|14.061|14.065|14.055|0.094|7.952|0.007
strncmp (GNU libc 2.39)|120|18.509|18.521|18.549|18.522|0.032|6.034|0.002
strncmp (Arm OR 23.01)|120|21.569|21.574|21.613|21.574|0.021|5.18|0.001
strncmp (LI-PaRAD)|121|14.002|14.061|14.066|14.054|0.098|8.018|0.008
strncmp (GNU libc 2.39)|121|19.72|19.726|19.735|19.727|0.016|5.713|0.001
strncmp (Arm OR 23.01)|121|21.568|21.574|21.601|21.574|0.016|5.224|0.001
strncmp (LI-PaRAD)|122|13.97|14.06|14.071|14.052|0.119|8.086|0.01
strncmp (GNU libc 2.39)|122|19.643|19.715|19.734|19.717|0.052|5.763|0.003
strncmp (Arm OR 23.01)|122|21.569|21.574|21.579|21.573|0.01|5.267|0.001
strncmp (LI-PaRAD)|123|13.975|14.057|14.066|14.041|0.168|8.158|0.014
strncmp (GNU libc 2.39)|123|19.723|19.729|19.737|19.729|0.015|5.806|0.001
strncmp (Arm OR 23.01)|123|21.563|21.573|21.581|21.572|0.02|5.31|0.001
strncmp (LI-PaRAD)|124|13.951|14.039|14.066|14.038|0.186|8.227|0.015
strncmp (GNU libc 2.39)|124|19.616|19.669|19.741|19.669|0.088|5.872|0.005
strncmp (Arm OR 23.01)|124|21.568|21.574|21.578|21.573|0.01|5.353|0.001
strncmp (LI-PaRAD)|125|14.021|14.061|14.067|14.055|0.086|8.283|0.007
strncmp (GNU libc 2.39)|125|19.684|19.727|19.738|19.72|0.08|5.903|0.005
strncmp (Arm OR 23.01)|125|21.569|21.574|21.579|21.573|0.01|5.396|0.001
strncmp (LI-PaRAD)|126|13.995|14.061|14.069|14.055|0.099|8.349|0.008
strncmp (GNU libc 2.39)|126|19.721|19.728|19.737|19.728|0.015|5.948|0.001
strncmp (Arm OR 23.01)|126|21.568|21.574|21.584|21.574|0.013|5.439|0.001
strncmp (LI-PaRAD)|127|14.004|14.06|14.07|14.051|0.106|8.418|0.009
strncmp (GNU libc 2.39)|127|19.719|19.726|19.755|19.727|0.024|5.996|0.001
strncmp (Arm OR 23.01)|127|21.568|21.574|21.58|21.574|0.011|5.482|0.001
strncmp (LI-PaRAD)|128|14.004|14.061|14.071|14.054|0.102|8.482|0.009
strncmp (GNU libc 2.39)|128|19.605|19.717|19.732|19.717|0.089|6.046|0.005
strncmp (Arm OR 23.01)|128|21.569|21.574|21.598|21.574|0.016|5.526|0.001
