ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strchr (GNU libc 2.39)|66|4.519|4.529|20.631|9.127|79.728|10.529|4.807
strchr (LI-PaRAD)|67|9.194|25.247|25.371|18.641|42.484|4.231|2.101
strchr (Arm OR 23.01)|67|14.545|30.64|30.651|29.207|15.696|2.236|0.639
strchr (GNU libc 2.39)|67|4.519|4.528|20.538|9.122|79.769|10.699|4.885
strchr (LI-PaRAD)|68|8.953|25.064|25.421|18.491|42.749|4.342|2.168
strchr (Arm OR 23.01)|68|14.604|30.64|46.645|29.172|17.533|2.287|0.684
strchr (GNU libc 2.39)|68|4.52|4.528|20.598|8.926|80.059|10.97|4.892
strchr (LI-PaRAD)|69|9.226|25.249|25.387|18.643|42.531|4.36|2.168
strchr (Arm OR 23.01)|69|14.512|30.64|30.647|29.204|15.695|2.303|0.658
strchr (GNU libc 2.39)|69|4.521|4.527|20.59|9.123|79.769|11.017|5.031
strchr (LI-PaRAD)|70|9.187|25.254|25.46|18.644|42.542|4.423|2.2
strchr (Arm OR 23.01)|70|14.554|30.641|30.648|29.208|15.695|2.336|0.667
strchr (GNU libc 2.39)|70|4.52|4.528|20.6|9.122|79.758|11.177|5.103
strchr (LI-PaRAD)|71|9.089|25.245|25.405|18.603|42.529|4.493|2.23
strchr (Arm OR 23.01)|71|14.638|30.641|30.65|29.169|15.717|2.372|0.675
strchr (GNU libc 2.39)|71|4.52|4.528|36.528|9.006|83.645|11.474|5.09
strchr (LI-PaRAD)|72|8.948|25.092|25.423|18.369|43.318|4.641|2.31
strchr (Arm OR 23.01)|72|14.638|30.641|46.641|29.371|16.671|2.394|0.691
strchr (GNU libc 2.39)|72|4.518|4.528|32.525|9.085|82.384|11.593|5.211
strchr (LI-PaRAD)|73|8.898|25.089|25.387|18.408|43.237|4.69|2.33
strchr (Arm OR 23.01)|73|14.625|30.64|30.648|29.208|15.681|2.435|0.694
strchr (GNU libc 2.39)|73|4.519|4.527|20.578|9.123|79.768|11.656|5.323
strchr (LI-PaRAD)|74|9.24|25.254|25.417|18.488|43.02|4.72|2.33
strchr (Arm OR 23.01)|74|14.565|30.64|30.646|29.364|14.804|2.445|0.669
strchr (GNU libc 2.39)|74|4.52|4.528|20.558|9.084|79.541|11.823|5.383
strchr (LI-PaRAD)|75|8.983|25.082|29.107|18.368|43.301|4.828|2.394
strchr (Arm OR 23.01)|75|14.595|30.64|30.647|29.325|14.83|2.481|0.677
strchr (GNU libc 2.39)|75|4.519|4.527|20.545|8.965|80.298|12.091|5.408
strchr (LI-PaRAD)|76|9.087|25.155|25.393|18.568|42.577|4.822|2.396
strchr (Arm OR 23.01)|76|14.575|30.64|30.647|29.128|15.891|2.544|0.727
strchr (GNU libc 2.39)|76|4.52|4.527|20.571|9.082|79.565|12.148|5.532
strchr (LI-PaRAD)|77|9.234|25.25|25.392|18.602|42.483|4.87|2.414
strchr (Arm OR 23.01)|77|14.629|30.64|46.644|29.369|16.672|2.561|0.739
strchr (GNU libc 2.39)|77|4.52|4.529|20.632|9.126|79.731|12.285|5.608
strchr (LI-PaRAD)|78|9.09|25.26|37.309|18.608|43.729|4.963|2.462
strchr (Arm OR 23.01)|78|14.592|30.64|34.642|29.25|15.77|2.6|0.744
strchr (GNU libc 2.39)|78|4.52|4.528|20.543|9.2|78.775|12.351|5.721
strchr (LI-PaRAD)|79|9.189|25.265|41.397|18.806|43.701|4.978|2.491
strchr (Arm OR 23.01)|79|14.578|30.64|38.642|29.092|16.614|2.654|0.768
strchr (GNU libc 2.39)|79|4.521|4.527|20.541|9.121|79.779|12.618|5.762
strchr (LI-PaRAD)|80|9.24|25.248|25.404|18.644|42.49|5.052|2.509
strchr (Arm OR 23.01)|80|14.518|30.64|30.647|29.206|15.711|2.67|0.764
strchr (GNU libc 2.39)|80|5.144|5.151|21.159|10.22|73.22|11.001|5.119
strchr (LI-PaRAD)|81|9.193|25.254|25.366|18.642|42.488|5.115|2.54
strchr (Arm OR 23.01)|81|14.594|30.64|30.683|29.168|15.722|2.706|0.771
strchr (GNU libc 2.39)|81|5.144|5.15|21.184|10.22|73.224|11.139|5.183
strchr (LI-PaRAD)|82|9.05|25.095|25.405|18.541|42.748|5.225|2.614
strchr (Arm OR 23.01)|82|14.593|30.64|30.667|29.131|15.877|2.744|0.782
strchr (GNU libc 2.39)|82|5.143|5.15|21.16|10.378|72.689|11.165|5.289
strchr (LI-PaRAD)|83|9.09|25.242|25.416|18.645|42.503|5.242|2.604
strchr (Arm OR 23.01)|83|14.568|30.64|30.647|29.168|15.733|2.773|0.791
strchr (GNU libc 2.39)|83|5.143|5.15|21.161|10.378|72.693|11.302|5.354
strchr (LI-PaRAD)|84|8.923|25.092|25.431|18.286|43.317|5.428|2.683
strchr (Arm OR 23.01)|84|14.633|30.639|30.647|29.325|14.827|2.779|0.757
strchr (GNU libc 2.39)|84|5.145|5.15|21.162|10.378|72.69|11.438|5.419
strchr (LI-PaRAD)|85|9.22|25.255|41.349|18.808|43.696|5.356|2.68
strchr (Arm OR 23.01)|85|14.638|30.641|30.665|29.173|15.719|2.839|0.808
strchr (GNU libc 2.39)|85|5.144|5.151|21.159|10.18|73.034|11.697|5.427
strchr (LI-PaRAD)|86|9.223|25.243|25.388|18.643|42.52|5.433|2.7
strchr (Arm OR 23.01)|86|14.577|30.64|30.646|29.205|15.689|2.87|0.819
strchr (GNU libc 2.39)|86|5.142|5.151|21.158|10.338|72.512|11.719|5.536
strchr (LI-PaRAD)|87|9.06|25.092|25.383|18.368|43.181|5.598|2.776
strchr (Arm OR 23.01)|87|14.576|30.64|46.641|29.211|17.503|2.922|0.877
