        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s
      strnlen LI-PaRAD/EMOPASS |          31 |          2.801 |          2.907 |          2.912 |          2.900 |          0.745 |          9.955 |          0.076
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          32 |          6.093 |          6.429 |          6.440 |          6.422 |          0.590 |          4.641 |          0.029
         strnlen GNU libc 2.39 |          32 |          3.031 |          3.042 |          3.084 |          3.045 |          0.441 |          9.786 |          0.043
      strnlen LI-PaRAD/EMOPASS |          32 |          3.077 |          3.082 |          3.085 |          3.082 |          0.059 |          9.671 |          0.006
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          33 |          6.930 |          7.501 |          8.282 |          7.509 |          4.917 |          4.103 |          0.199
         strnlen GNU libc 2.39 |          33 |          3.407 |          3.490 |          3.566 |          3.487 |          1.472 |          8.815 |          0.130
      strnlen LI-PaRAD/EMOPASS |          33 |          4.236 |          4.237 |          4.268 |          4.238 |          0.082 |          7.252 |          0.006
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          34 |          6.930 |          6.935 |          6.939 |          6.934 |          0.030 |          4.566 |          0.001
         strnlen GNU libc 2.39 |          34 |          3.410 |          3.494 |          3.565 |          3.484 |          1.359 |          9.089 |          0.123
      strnlen LI-PaRAD/EMOPASS |          34 |          4.236 |          4.237 |          4.249 |          4.238 |          0.042 |          7.472 |          0.003
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          35 |          6.928 |          6.935 |          6.937 |          6.934 |          0.029 |          4.701 |          0.001
         strnlen GNU libc 2.39 |          35 |          3.403 |          3.497 |          3.564 |          3.488 |          1.444 |          9.346 |          0.135
      strnlen LI-PaRAD/EMOPASS |          35 |          4.236 |          4.237 |          4.265 |          4.238 |          0.074 |          7.692 |          0.006
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          36 |          6.929 |          7.500 |          8.282 |          7.497 |          4.854 |          4.483 |          0.215
         strnlen GNU libc 2.39 |          36 |          3.407 |          3.494 |          3.567 |          3.490 |          1.458 |          9.608 |          0.140
      strnlen LI-PaRAD/EMOPASS |          36 |          4.236 |          4.237 |          4.248 |          4.238 |          0.043 |          7.912 |          0.003
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          37 |          6.929 |          7.507 |          8.282 |          7.491 |          4.835 |          4.611 |          0.221
         strnlen GNU libc 2.39 |          37 |          3.406 |          3.512 |          3.585 |          3.498 |          1.451 |          9.854 |          0.143
      strnlen LI-PaRAD/EMOPASS |          37 |          4.235 |          4.237 |          4.241 |          4.237 |          0.032 |          8.132 |          0.003
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          38 |          6.928 |          6.935 |          6.956 |          6.934 |          0.046 |          5.104 |          0.002
         strnlen GNU libc 2.39 |          38 |          3.403 |          3.501 |          3.566 |          3.491 |          1.494 |         10.141 |          0.152
      strnlen LI-PaRAD/EMOPASS |          38 |          4.236 |          4.237 |          4.241 |          4.237 |          0.033 |          8.352 |          0.003
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          39 |          6.928 |          6.935 |          6.938 |          6.934 |          0.034 |          5.238 |          0.002
         strnlen GNU libc 2.39 |          39 |          3.406 |          3.503 |          3.566 |          3.492 |          1.540 |         10.405 |          0.161
      strnlen LI-PaRAD/EMOPASS |          39 |          4.236 |          4.237 |          4.243 |          4.237 |          0.038 |          8.572 |          0.003
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          40 |          6.928 |          7.505 |          8.281 |          7.499 |          5.237 |          4.981 |          0.258
         strnlen GNU libc 2.39 |          40 |          3.412 |          3.475 |          3.567 |          3.482 |          1.474 |         10.700 |          0.157
      strnlen LI-PaRAD/EMOPASS |          40 |          4.235 |          4.238 |          4.264 |          4.238 |          0.074 |          8.790 |          0.007
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          41 |          6.928 |          6.935 |          6.937 |          6.934 |          0.031 |          5.507 |          0.002
         strnlen GNU libc 2.39 |          41 |          3.403 |          3.495 |          3.567 |          3.484 |          1.478 |         10.961 |          0.162
