ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strrchr (Arm OR 23.01)|99|17.89|17.914|17.919|17.914|0.017|5.147|0.001
strrchr (LI-PaRAD)|100|9.821|9.824|9.827|9.824|0.014|9.48|0.001
strrchr (GNU libc 2.39)|100|6.1|6.103|6.109|6.103|0.026|15.26|0.004
strrchr (Arm OR 23.01)|100|17.909|17.914|17.943|17.914|0.022|5.199|0.001
strrchr (LI-PaRAD)|101|9.82|9.824|9.831|9.824|0.018|9.575|0.002
strrchr (GNU libc 2.39)|101|6.1|6.103|6.134|6.104|0.057|15.411|0.009
strrchr (Arm OR 23.01)|101|17.909|17.914|17.956|17.915|0.036|5.25|0.002
strrchr (LI-PaRAD)|102|9.82|9.824|9.83|9.824|0.017|9.67|0.002
strrchr (GNU libc 2.39)|102|6.1|6.103|6.108|6.103|0.025|15.565|0.004
strrchr (Arm OR 23.01)|102|17.906|17.911|18.031|17.914|0.07|5.303|0.004
strrchr (LI-PaRAD)|103|9.82|9.824|9.831|9.824|0.018|9.765|0.002
strrchr (GNU libc 2.39)|103|6.101|6.105|6.109|6.105|0.025|15.713|0.004
strrchr (Arm OR 23.01)|103|17.909|17.914|17.95|17.915|0.031|5.355|0.002
strrchr (LI-PaRAD)|104|9.628|9.661|9.696|9.661|0.142|10.026|0.014
strrchr (GNU libc 2.39)|104|6.08|6.083|6.093|6.083|0.03|15.923|0.005
strrchr (Arm OR 23.01)|104|16.562|16.565|16.571|16.565|0.012|5.847|0.001
strrchr (LI-PaRAD)|105|9.63|9.665|9.72|9.663|0.154|10.12|0.016
strrchr (GNU libc 2.39)|105|6.08|6.083|6.089|6.083|0.024|16.077|0.004
strrchr (Arm OR 23.01)|105|16.563|16.565|16.575|16.565|0.014|5.903|0.001
strrchr (LI-PaRAD)|106|9.628|9.666|9.698|9.662|0.162|10.217|0.017
strrchr (GNU libc 2.39)|106|6.08|6.083|6.114|6.083|0.056|16.228|0.009
strrchr (Arm OR 23.01)|106|16.562|16.565|16.601|16.566|0.025|5.959|0.001
strrchr (LI-PaRAD)|107|9.626|9.667|9.699|9.664|0.166|10.312|0.017
strrchr (GNU libc 2.39)|107|6.079|6.083|6.097|6.083|0.038|16.383|0.006
strrchr (Arm OR 23.01)|107|16.562|16.565|16.575|16.566|0.014|6.016|0.001
strrchr (LI-PaRAD)|108|9.635|9.664|9.702|9.665|0.142|10.407|0.015
strrchr (GNU libc 2.39)|108|6.042|6.091|6.095|6.087|0.169|16.524|0.028
strrchr (Arm OR 23.01)|108|16.562|16.565|16.571|16.565|0.011|6.072|0.001
strrchr (LI-PaRAD)|109|9.628|9.662|9.69|9.662|0.14|10.506|0.015
strrchr (GNU libc 2.39)|109|6.079|6.082|6.09|6.082|0.029|16.69|0.005
strrchr (Arm OR 23.01)|109|16.563|16.565|16.591|16.566|0.021|6.128|0.001
strrchr (LI-PaRAD)|110|9.625|9.66|9.689|9.66|0.161|10.606|0.017
strrchr (GNU libc 2.39)|110|6.081|6.084|6.091|6.084|0.023|16.84|0.004
strrchr (Arm OR 23.01)|110|16.562|16.566|16.574|16.566|0.012|6.184|0.001
strrchr (LI-PaRAD)|111|9.631|9.661|9.699|9.661|0.154|10.7|0.016
strrchr (GNU libc 2.39)|111|6.079|6.082|6.133|6.083|0.084|16.995|0.014
strrchr (Arm OR 23.01)|111|16.563|16.565|16.576|16.566|0.014|6.24|0.001
strrchr (LI-PaRAD)|112|9.628|9.659|9.696|9.659|0.144|10.799|0.016
strrchr (GNU libc 2.39)|112|6.891|6.897|6.956|6.897|0.09|15.123|0.014
strrchr (Arm OR 23.01)|112|16.56|16.565|16.595|16.566|0.022|6.297|0.001
strrchr (LI-PaRAD)|113|9.63|9.662|9.696|9.663|0.156|10.892|0.017
strrchr (GNU libc 2.39)|113|6.893|6.897|6.905|6.897|0.035|15.259|0.005
strrchr (Arm OR 23.01)|113|16.563|16.565|16.577|16.565|0.013|6.353|0.001
strrchr (LI-PaRAD)|114|9.629|9.662|9.699|9.662|0.152|10.988|0.017
strrchr (GNU libc 2.39)|114|6.892|6.897|6.903|6.897|0.03|15.394|0.005
strrchr (Arm OR 23.01)|114|16.563|16.565|16.575|16.566|0.014|6.409|0.001
strrchr (LI-PaRAD)|115|9.631|9.665|9.696|9.664|0.142|11.083|0.016
strrchr (GNU libc 2.39)|115|6.893|6.897|6.905|6.897|0.029|15.529|0.004
strrchr (Arm OR 23.01)|115|16.561|16.565|16.596|16.566|0.023|6.465|0.001
strrchr (LI-PaRAD)|116|9.627|9.661|9.696|9.662|0.154|11.182|0.017
strrchr (GNU libc 2.39)|116|6.892|6.897|6.923|6.897|0.05|15.664|0.008
strrchr (Arm OR 23.01)|116|16.562|16.565|16.575|16.566|0.014|6.522|0.001
strrchr (LI-PaRAD)|117|9.632|9.665|9.696|9.663|0.141|11.277|0.016
strrchr (GNU libc 2.39)|117|6.892|6.897|6.905|6.897|0.03|15.8|0.005
strrchr (Arm OR 23.01)|117|16.562|16.565|16.575|16.566|0.014|6.578|0.001
strrchr (LI-PaRAD)|118|9.63|9.657|9.699|9.66|0.164|11.377|0.019
strrchr (GNU libc 2.39)|118|6.845|6.903|6.945|6.9|0.161|15.927|0.026
strrchr (Arm OR 23.01)|118|16.56|16.565|16.593|16.566|0.022|6.634|0.001
strrchr (LI-PaRAD)|119|9.629|9.662|9.697|9.663|0.155|11.47|0.018
strrchr (GNU libc 2.39)|119|6.893|6.897|6.957|6.898|0.1|16.067|0.016
strrchr (Arm OR 23.01)|119|16.563|16.565|16.579|16.566|0.014|6.69|0.001
strrchr (LI-PaRAD)|120|9.631|9.666|9.712|9.665|0.156|11.563|0.018
strrchr (GNU libc 2.39)|120|6.892|6.897|6.96|6.898|0.096|16.203|0.015
strrchr (Arm OR 23.01)|120|16.563|16.565|16.578|16.566|0.014|6.746|0.001
strrchr (LI-PaRAD)|121|9.628|9.666|9.697|9.665|0.155|11.659|0.018
strrchr (GNU libc 2.39)|121|6.892|6.897|6.947|6.898|0.088|16.337|0.014
strrchr (Arm OR 23.01)|121|16.562|16.565|16.597|16.566|0.022|6.802|0.001
strrchr (LI-PaRAD)|122|9.628|9.663|9.7|9.661|0.16|11.761|0.019
strrchr (GNU libc 2.39)|122|6.892|6.897|6.967|6.898|0.106|16.472|0.017
strrchr (Arm OR 23.01)|122|16.562|16.565|16.576|16.566|0.014|6.859|0.001
strrchr (LI-PaRAD)|123|9.63|9.666|9.701|9.665|0.162|11.852|0.019
strrchr (GNU libc 2.39)|123|6.893|6.897|6.957|6.897|0.09|16.608|0.015
strrchr (Arm OR 23.01)|123|16.563|16.566|16.574|16.566|0.013|6.915|0.001
strrchr (LI-PaRAD)|124|9.628|9.664|9.697|9.662|0.151|11.952|0.018
strrchr (GNU libc 2.39)|124|6.892|6.897|6.906|6.897|0.035|16.744|0.006
strrchr (Arm OR 23.01)|124|16.563|16.565|16.598|16.566|0.023|6.971|0.002
strrchr (LI-PaRAD)|125|9.635|9.664|9.699|9.665|0.153|12.046|0.018
strrchr (GNU libc 2.39)|125|6.892|6.897|6.902|6.897|0.029|16.88|0.005
strrchr (Arm OR 23.01)|125|16.563|16.565|16.577|16.566|0.013|7.028|0.001
strrchr (LI-PaRAD)|126|9.628|9.665|9.698|9.664|0.163|12.142|0.02
strrchr (GNU libc 2.39)|126|6.893|6.897|6.942|6.897|0.072|17.015|0.012
strrchr (Arm OR 23.01)|126|16.563|16.565|16.573|16.565|0.012|7.084|0.001
strrchr (LI-PaRAD)|127|9.631|9.663|9.699|9.663|0.156|12.24|0.019
strrchr (GNU libc 2.39)|127|6.892|6.897|6.945|6.898|0.097|17.148|0.017
strrchr (Arm OR 23.01)|127|16.562|16.565|16.598|16.566|0.024|7.14|0.002
strrchr (LI-PaRAD)|128|10.784|10.787|10.803|10.787|0.024|11.051|0.003
strrchr (GNU libc 2.39)|128|7.479|7.484|7.487|7.484|0.024|15.929|0.004
strrchr (Arm OR 23.01)|128|20.607|20.611|20.622|20.611|0.013|5.784|0.001
