        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
        memcmp (GNU libc 2.39) |          53 |          3.315 |          3.320 |          3.325 |          3.320 |          0.068 |         14.866 |          0.010 |
             memcmp (LI-PaRAD) |          53 |          4.333 |          4.455 |          4.626 |          4.455 |          1.595 |         11.083 |          0.176 |     -25.47%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          54 |          3.314 |          3.320 |          3.333 |          3.320 |          0.089 |         15.149 |          0.013 |
             memcmp (LI-PaRAD) |          54 |          4.332 |          4.464 |          4.604 |          4.453 |          1.492 |         11.296 |          0.169 |     -25.45%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          55 |          3.315 |          3.320 |          3.329 |          3.320 |          0.079 |         15.428 |          0.012 |
             memcmp (LI-PaRAD) |          55 |          4.333 |          4.453 |          4.592 |          4.442 |          1.565 |         11.533 |          0.181 |     -25.26%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          56 |          3.304 |          3.311 |          3.329 |          3.311 |          0.099 |         15.754 |          0.016 |
             memcmp (LI-PaRAD) |          56 |          4.332 |          4.454 |          4.587 |          4.446 |          1.626 |         11.733 |          0.191 |     -25.54%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          57 |          3.314 |          3.319 |          3.324 |          3.319 |          0.075 |         15.993 |          0.012 |
             memcmp (LI-PaRAD) |          57 |          4.332 |          4.452 |          4.595 |          4.439 |          1.521 |         11.961 |          0.182 |     -25.23%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          58 |          3.315 |          3.320 |          3.329 |          3.320 |          0.075 |         16.270 |          0.012 |
             memcmp (LI-PaRAD) |          58 |          4.333 |          4.453 |          4.625 |          4.438 |          1.590 |         12.173 |          0.194 |     -25.20%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          59 |          3.314 |          3.320 |          3.333 |          3.320 |          0.085 |         16.550 |          0.014 |
             memcmp (LI-PaRAD) |          59 |          4.332 |          4.452 |          4.613 |          4.440 |          1.594 |         12.378 |          0.197 |     -25.23%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          60 |          3.304 |          3.310 |          3.324 |          3.310 |          0.088 |         16.881 |          0.015 |
             memcmp (LI-PaRAD) |          60 |          4.332 |          4.453 |          4.593 |          4.435 |          1.621 |         12.603 |          0.204 |     -25.36%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          61 |          3.315 |          3.320 |          3.332 |          3.320 |          0.088 |         17.111 |          0.015 |
             memcmp (LI-PaRAD) |          61 |          4.332 |          4.454 |          4.622 |          4.453 |          1.661 |         12.762 |          0.211 |     -25.44%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          62 |          3.315 |          3.320 |          3.325 |          3.320 |          0.077 |         17.393 |          0.013 |
             memcmp (LI-PaRAD) |          62 |          4.332 |          4.453 |          4.600 |          4.445 |          1.522 |         12.992 |          0.198 |     -25.32%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          63 |          3.315 |          3.319 |          3.358 |          3.320 |          0.138 |         17.674 |          0.024 |
             memcmp (LI-PaRAD) |          63 |          4.333 |          4.453 |          4.608 |          4.438 |          1.445 |         13.222 |          0.191 |     -25.20%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          64 |          3.300 |          3.305 |          3.317 |          3.305 |          0.088 |         18.034 |          0.016 |
             memcmp (LI-PaRAD) |          64 |          4.332 |          4.455 |          4.623 |          4.463 |          1.510 |         13.358 |          0.201 |     -25.95%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          65 |          3.879 |          3.882 |          3.896 |          3.883 |          0.056 |         15.591 |          0.009 |
             memcmp (LI-PaRAD) |          65 |          5.871 |          5.897 |          5.997 |          5.901 |          0.477 |         10.259 |          0.049 |     -34.20%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          66 |          4.030 |          4.031 |          4.051 |          4.032 |          0.058 |         15.246 |          0.009 |
             memcmp (LI-PaRAD) |          66 |          5.871 |          5.918 |          6.001 |          5.914 |          0.561 |         10.394 |          0.058 |     -31.83%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          67 |          3.878 |          3.882 |          3.891 |          3.883 |          0.048 |         16.072 |          0.008 |
