ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strlen (GNU libc 2.34)|59|2.326|2.339|2.36|2.339|0.341|23.492|0.08
strlen (Arm OR 23.01)|59|6.02|6.022|6.171|6.038|0.662|9.101|0.059
strlen (LI-PaRAD)|60|2.426|2.428|2.433|2.429|0.039|23.009|0.009
strlen (GNU libc 2.34)|60|2.355|2.369|2.401|2.37|0.35|23.579|0.082
strlen (Arm OR 23.01)|60|6.019|6.021|6.171|6.039|0.693|9.254|0.063
strlen (LI-PaRAD)|61|2.428|2.429|2.434|2.429|0.039|23.391|0.009
strlen (GNU libc 2.34)|61|2.325|2.338|2.36|2.339|0.329|24.292|0.08
strlen (Arm OR 23.01)|61|6.019|6.021|6.172|6.038|0.706|9.409|0.065
strlen (LI-PaRAD)|62|2.428|2.428|2.433|2.429|0.035|23.775|0.008
strlen (GNU libc 2.34)|62|2.355|2.368|2.391|2.369|0.344|24.376|0.084
strlen (Arm OR 23.01)|62|6.019|6.021|6.171|6.04|0.714|9.56|0.067
strlen (LI-PaRAD)|63|2.428|2.429|2.434|2.429|0.036|24.155|0.009
strlen (GNU libc 2.34)|63|2.326|2.336|2.361|2.338|0.292|25.101|0.073
strlen (Arm OR 23.01)|63|6.019|6.021|6.172|6.043|0.768|9.709|0.074
strlen (LI-PaRAD)|64|2.73|2.732|2.736|2.732|0.036|21.819|0.008
strlen (GNU libc 2.34)|64|2.594|2.599|2.73|2.606|0.983|22.878|0.216
strlen (Arm OR 23.01)|64|6.922|7.115|7.223|7.059|1.237|8.445|0.105
strlen (LI-PaRAD)|65|2.73|2.732|2.737|2.732|0.037|22.157|0.008
strlen (GNU libc 2.34)|65|2.576|2.58|2.731|2.588|1.097|23.398|0.245
strlen (Arm OR 23.01)|65|6.922|7.033|7.225|7.029|0.902|8.613|0.077
strlen (LI-PaRAD)|66|2.729|2.731|2.735|2.731|0.048|22.506|0.011
strlen (GNU libc 2.34)|66|2.595|2.602|2.731|2.608|0.902|23.575|0.204
strlen (Arm OR 23.01)|66|6.922|7.123|7.204|7.071|1.06|8.694|0.093
strlen (LI-PaRAD)|67|2.73|2.732|2.735|2.732|0.031|22.842|0.007
strlen (GNU libc 2.34)|67|2.571|2.582|2.73|2.593|1.407|24.071|0.324
strlen (Arm OR 23.01)|67|6.923|7.024|7.161|7.015|0.791|8.896|0.07
strlen (LI-PaRAD)|68|2.729|2.731|2.734|2.731|0.048|23.188|0.011
strlen (GNU libc 2.34)|68|2.597|2.601|2.73|2.611|1.211|24.263|0.283
strlen (Arm OR 23.01)|68|6.923|7.124|7.331|7.08|1.19|8.946|0.107
strlen (LI-PaRAD)|69|2.73|2.732|2.737|2.732|0.031|23.52|0.007
strlen (GNU libc 2.34)|69|2.576|2.58|2.731|2.59|1.376|24.811|0.326
strlen (Arm OR 23.01)|69|6.921|7.031|7.332|7.026|1.019|9.147|0.092
strlen (LI-PaRAD)|70|2.729|2.731|2.733|2.731|0.04|23.875|0.01
strlen (GNU libc 2.34)|70|2.594|2.599|2.73|2.604|0.921|25.041|0.221
strlen (Arm OR 23.01)|70|6.922|7.123|7.286|7.07|1.218|9.223|0.113
strlen (LI-PaRAD)|71|2.73|2.732|2.734|2.732|0.025|24.202|0.006
strlen (GNU libc 2.34)|71|2.576|2.58|2.604|2.581|0.163|25.618|0.042
strlen (Arm OR 23.01)|71|6.923|7.029|7.225|7.023|0.832|9.416|0.078
strlen (LI-PaRAD)|72|2.729|2.732|2.737|2.732|0.043|24.543|0.01
strlen (GNU libc 2.34)|72|2.591|2.599|2.732|2.62|1.818|25.601|0.451
strlen (Arm OR 23.01)|72|6.923|7.124|7.209|7.074|1.135|9.48|0.109
strlen (LI-PaRAD)|73|2.73|2.732|2.736|2.732|0.031|24.884|0.008
strlen (GNU libc 2.34)|73|2.593|2.599|2.73|2.604|0.916|26.11|0.23
strlen (Arm OR 23.01)|73|6.923|7.125|7.224|7.083|0.988|9.6|0.096
strlen (LI-PaRAD)|74|2.73|2.732|2.737|2.732|0.042|25.227|0.011
strlen (GNU libc 2.34)|74|2.591|2.599|2.73|2.603|0.866|26.483|0.219
strlen (Arm OR 23.01)|74|6.923|7.124|7.225|7.069|1.244|9.751|0.122
strlen (LI-PaRAD)|75|2.728|2.73|2.735|2.73|0.034|25.587|0.009
