ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strchr (Arm OR 23.01)|32|5.954|5.956|5.965|5.956|0.029|5.003|0.001
strchr (LI-PaRAD)|33|3.422|3.457|3.572|3.468|1.273|8.864|0.112
strchr (GNU libc 2.34)|33|2.147|2.157|2.18|2.159|0.343|14.233|0.049
strchr (Arm OR 23.01)|33|5.953|5.957|5.965|5.957|0.039|5.159|0.002
strchr (LI-PaRAD)|34|3.421|3.423|3.489|3.424|0.231|9.247|0.021
strchr (GNU libc 2.34)|34|2.146|2.156|2.174|2.157|0.28|14.682|0.041
strchr (Arm OR 23.01)|34|5.952|5.955|5.961|5.955|0.031|5.317|0.002
strchr (LI-PaRAD)|35|3.422|3.423|3.432|3.424|0.062|9.521|0.006
strchr (GNU libc 2.34)|35|2.148|2.157|2.182|2.16|0.387|15.094|0.058
strchr (Arm OR 23.01)|35|5.953|5.956|5.958|5.956|0.017|5.473|0.001
strchr (LI-PaRAD)|36|3.421|3.427|3.573|3.441|0.914|9.745|0.087
strchr (GNU libc 2.34)|36|2.143|2.157|2.204|2.161|0.514|15.512|0.079
strchr (Arm OR 23.01)|36|5.951|5.954|5.961|5.954|0.036|5.631|0.002
strchr (LI-PaRAD)|37|3.421|3.438|3.573|3.447|1.026|9.997|0.1
strchr (GNU libc 2.34)|37|2.146|2.156|2.179|2.158|0.335|15.971|0.053
strchr (Arm OR 23.01)|37|5.952|5.955|5.964|5.955|0.036|5.787|0.002
strchr (LI-PaRAD)|38|3.421|3.423|3.453|3.424|0.115|10.337|0.012
strchr (GNU libc 2.34)|38|2.146|2.158|2.186|2.16|0.405|16.383|0.066
strchr (Arm OR 23.01)|38|5.953|5.955|5.962|5.955|0.028|5.943|0.002
