        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
        memcmp (GNU libc 2.34) |          83 |          3.846 |          3.867 |          4.915 |          3.907 |          5.160 |         19.827 |          0.824 |
             memcmp (LI-PaRAD) |          83 |          3.834 |          3.855 |          4.909 |          3.886 |          4.557 |         19.924 |          0.726 |      +0.54%
        memcmp (GNU libc 2.34) |          84 |          3.607 |          3.614 |          4.664 |          3.656 |          5.548 |         21.452 |          0.944 |
             memcmp (LI-PaRAD) |          84 |          3.797 |          3.817 |          4.857 |          3.849 |          4.572 |         20.359 |          0.744 |      -5.02%
        memcmp (GNU libc 2.34) |          85 |          3.818 |          3.838 |          4.877 |          3.878 |          5.192 |         20.456 |          0.854 |
             memcmp (LI-PaRAD) |          85 |          3.828 |          3.849 |          4.874 |          3.880 |          4.504 |         20.434 |          0.738 |      -0.05%
        memcmp (GNU libc 2.34) |          86 |          3.790 |          3.806 |          4.859 |          3.846 |          5.314 |         20.873 |          0.888 |
             memcmp (LI-PaRAD) |          86 |          3.798 |          3.815 |          4.847 |          3.845 |          4.572 |         20.863 |          0.762 |      +0.01%
        memcmp (GNU libc 2.34) |          87 |          3.846 |          3.865 |          4.897 |          3.895 |          4.494 |         20.838 |          0.751 |
             memcmp (LI-PaRAD) |          87 |          3.833 |          3.852 |          4.897 |          3.892 |          5.166 |         20.861 |          0.867 |      +0.06%
        memcmp (GNU libc 2.34) |          88 |          3.669 |          3.674 |          4.712 |          3.709 |          4.765 |         22.135 |          0.842 |
             memcmp (LI-PaRAD) |          88 |          3.833 |          3.852 |          4.894 |          3.894 |          5.172 |         21.092 |          0.879 |      -4.74%
        memcmp (GNU libc 2.34) |          89 |          3.810 |          3.837 |          4.859 |          3.865 |          4.476 |         21.479 |          0.771 |
             memcmp (LI-PaRAD) |          89 |          3.840 |          3.851 |          4.889 |          3.892 |          5.175 |         21.344 |          0.889 |      -0.68%
        memcmp (GNU libc 2.34) |          90 |          3.834 |          3.850 |          4.877 |          3.880 |          4.487 |         21.637 |          0.778 |
             memcmp (LI-PaRAD) |          90 |          3.851 |          3.855 |          4.881 |          3.895 |          5.134 |         21.563 |          0.892 |      -0.39%
        memcmp (GNU libc 2.34) |          91 |          3.810 |          3.828 |          4.865 |          3.858 |          4.546 |         22.006 |          0.800 |
             memcmp (LI-PaRAD) |          91 |          3.847 |          3.850 |          4.886 |          3.881 |          4.526 |         21.871 |          0.792 |      -0.61%
        memcmp (GNU libc 2.34) |          92 |          3.662 |          3.668 |          4.701 |          3.709 |          5.420 |         23.154 |          1.000 |
             memcmp (LI-PaRAD) |          92 |          3.849 |          3.854 |          4.906 |          3.886 |          4.574 |         22.088 |          0.807 |      -4.54%
        memcmp (GNU libc 2.34) |          93 |          3.808 |          3.828 |          4.904 |          3.858 |          4.613 |         22.486 |          0.827 |
             memcmp (LI-PaRAD) |          93 |          3.846 |          3.852 |          4.894 |          3.893 |          5.190 |         22.295 |          0.930 |      -0.90%
        memcmp (GNU libc 2.34) |          94 |          3.830 |          3.848 |          4.885 |          3.889 |          5.184 |         22.562 |          0.941 |
             memcmp (LI-PaRAD) |          94 |          3.843 |          3.854 |          4.887 |          3.885 |          4.502 |         22.571 |          0.814 |      +0.10%
        memcmp (GNU libc 2.34) |          95 |          3.805 |          3.829 |          4.870 |          3.870 |          5.191 |         22.914 |          0.956 |
             memcmp (LI-PaRAD) |          95 |          3.838 |          3.849 |          4.880 |          3.879 |          4.514 |         22.844 |          0.826 |      -0.25%
        memcmp (GNU libc 2.34) |          96 |          3.589 |          3.593 |          4.619 |          3.624 |          4.805 |         24.715 |          0.939 |
             memcmp (LI-PaRAD) |          96 |          3.816 |          3.819 |          4.871 |          3.862 |          5.285 |         23.203 |          0.983 |      -6.15%
        memcmp (GNU libc 2.34) |          97 |          4.259 |          4.268 |          5.302 |          4.309 |          4.652 |         21.001 |          0.802 |
             memcmp (LI-PaRAD) |          97 |          4.374 |          4.377 |          5.416 |          4.417 |          4.536 |         20.486 |          0.766 |      -2.44%
        memcmp (GNU libc 2.34) |          98 |          4.262 |          4.272 |          5.309 |          4.312 |          4.651 |         21.205 |          0.809 |
             memcmp (LI-PaRAD) |          98 |          4.373 |          4.377 |          5.417 |          4.418 |          4.553 |         20.693 |          0.776 |      -2.41%
        memcmp (GNU libc 2.34) |          99 |          4.260 |          4.268 |          5.316 |          4.299 |          4.087 |         21.478 |          0.717 |
             memcmp (LI-PaRAD) |          99 |          4.373 |          4.375 |          5.411 |          4.427 |          5.057 |         20.870 |          0.873 |      -2.90%
        memcmp (GNU libc 2.34) |         100 |          4.115 |          4.124 |          5.165 |          4.156 |          4.253 |         22.444 |          0.773 |
             memcmp (LI-PaRAD) |         100 |          4.400 |          4.404 |          5.468 |          4.447 |          4.584 |         20.981 |          0.791 |      -6.54%
        memcmp (GNU libc 2.34) |         101 |          4.328 |          4.342 |          5.393 |          4.382 |          4.601 |         21.503 |          0.814 |
             memcmp (LI-PaRAD) |         101 |          4.402 |          4.405 |          5.437 |          4.447 |          4.515 |         21.189 |          0.789 |      -1.45%
        memcmp (GNU libc 2.34) |         102 |          4.300 |          4.321 |          5.365 |          4.361 |          4.642 |         21.819 |          0.832 |
             memcmp (LI-PaRAD) |         102 |          4.394 |          4.401 |          5.438 |          4.441 |          4.536 |         21.428 |          0.801 |      -1.79%
